trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0005058498114284034,0.0005058498114284034,0.0002967564359310626,0.9937591888749113,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,5.111282132078478e-05,5.111282132078478e-05,3.2456097655386845e-05,0.9926868884502607,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.00017614826206808552,0.00017614826206808552,0.00013287357724038883,0.9893753429627486,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0007286849996686153,0.0007286849996686153,0.0004603456269251183,0.9948374358750056,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.0012925435693330934,0.0012925435693330934,0.0007744774542516097,0.9918108032329156,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.004315741908191363,0.004315741908191363,0.00304282522518603,0.9941441697334733,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,9.655527017078012e-05,9.655527017078012e-05,4.139969878451666e-05,0.9894695079651001,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0008458937854828362,0.0008458937854828362,0.0005926697312522038,0.9913093304861799,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0016425451491288317,0.0016425451491288317,0.0010489862930925587,0.994233651535384,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.0003103865750768052,0.0003103865750768052,0.00018280806543771177,0.9920507573541059,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.00012518691568146875,0.00012518691568146875,9.69497175901779e-05,0.9925871036073799,0.000776735381623706,256,768,768,adamw,2.8592806891137605e-05,0.9439659597557619,0.024082833870385012,1.0,18.961365532232108
12,0.0018511429734281923,0.0018511429734281923,0.0011058963029910633,0.9946184581353247,1.1899233570895299e-05,128,768,128,adam,1.2640303602594376e-06,0.7540005622791103,0.14736505166251246,1.0,2.0792792962900086
13,0.00012745724073784923,0.00012745724073784923,7.712420469770338e-05,0.9951468538390132,1.0418254915691592e-05,128,768,128,adam,1.1826935783013323e-06,0.9458952694970211,0.15046960360180978,1.0,1.2551454237971595
14,8.867975929257777e-05,8.867975929257777e-05,4.819533132831566e-05,0.994781542422303,2.0069088855551735e-05,1024,768,128,adam,8.506012431642266e-06,0.9492155374774804,0.15189931417991778,1.0,0.7799963348146395
15,0.00041523048951350817,0.00041523048951350817,0.0002798135032253988,0.9948365427995729,2.3960861774228164e-05,128,768,128,adam,1.1339388334128915e-06,0.9115855792961207,0.1453738116298476,1.0,1.4233993605086905
16,0.0021895320459916004,0.0021895320459916004,0.0015083113336004316,0.9939615902632647,1.0643515156073988e-05,256,768,768,adam,3.315791325109155e-05,0.8922995273220623,0.16129577836858544,1.0,21.59632100300884
17,0.00013556330927818003,0.00013556330927818003,8.805187244433909e-05,0.9941283339812849,3.259781409552054e-05,1024,1024,128,adam,3.229385170286565e-06,0.9291812574800704,0.08386614700941339,1.0,0.40186133900671833
18,0.0015245183873122937,0.0015245183873122937,0.0009585468200200437,0.9946836744242539,6.1532154662431e-05,128,768,768,adam,1.1957267742586083e-05,0.8818587340833268,0.19977064975625997,1.0,6.74401988234729
19,0.0004199508916702809,0.0004199508916702809,0.00025589110009605065,0.9949387019161653,1.719476067768724e-05,1024,768,128,adamw,9.292477180303224e-05,0.9278658097840042,0.12896367846833526,1.0,3.0983598727624218
