trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0007403315722300069,0.0007403315722300069,0.0004893330704038192,0.9825021037372026,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,7.599144359526637e-05,7.599144359526637e-05,5.624994255239396e-05,0.9710910611077934,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.0002508720294760337,0.0002508720294760337,0.00021325978741515428,0.9541866679259756,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0013428370018520898,0.0013428370018520898,0.0008649894909467549,0.9803168570645403,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.0022333015465066737,0.0022333015465066737,0.0015712014283053577,0.9666273176178776,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.007187665076516012,0.007187665076516012,0.005922550965800502,0.9798107011173638,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,0.00012725008931267355,0.00012725008931267355,7.192815210146363e-05,0.9609376429465251,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.00130041514597686,0.00130041514597686,0.0010214547691926076,0.9565959240560018,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0026711872058602796,0.0026711872058602796,0.0016156549630332974,0.9788517559257081,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.000489433463570121,0.000489433463570121,0.00033877089153975246,0.9657599235492578,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.0001250261661201756,0.0001250261661201756,9.442350465178606e-05,0.9767672960829974,0.000776735381623706,256,1024,256,adamw,1.644172323816344e-05,0.8222623992883619,0.017848103204450558,1.0,0.9661089587863573
12,0.0009159032610880575,0.0009159032610880575,0.0007424063165672124,0.9807534838219167,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.9380460318322434,0.14842034231628773,1.0,24.520494067799383
13,0.0001787972064550068,0.0001787972064550068,0.0001312849030000507,0.9764435453474081,7.862604480580084e-05,256,768,256,adam,3.302659242446788e-06,0.9468321785367644,0.15311263486502974,1.0,0.8865125158645244
14,0.002416176633943723,0.002416176633943723,0.001861033766660132,0.9783644852565879,4.848401495672273e-05,128,768,256,adam,3.0952090692393555e-05,0.7983109865960679,0.08593524368410921,1.0,24.684122665330378
15,0.00015074726055579776,0.00015074726055579776,0.00010068492410937324,0.9725061935870387,0.0001446404856131268,1024,768,256,adam,2.920017033523466e-06,0.9435235332251806,0.1499755914284743,1.0,0.5043048235241339
16,0.002646035960702462,0.002646035960702462,0.0022055284137938434,0.9779859084023499,7.215896706004409e-05,64,512,256,adam,9.173121210861137e-06,0.88014939496924,0.09367628088136408,1.0,21.59632100300884
17,0.0025205195084959903,0.0025205195084959903,0.0018560731787958247,0.9817248885049779,2.3225894226724924e-05,64,768,128,adam,1.9199042055918845e-06,0.8430200912316843,0.13614398563133948,1.0,1.997511892457535
18,0.0005717251294876777,0.0005717251294876777,0.00026405084260723073,0.9797689226129662,1.1221696469620235e-05,64,1024,128,adam,8.482859848614704e-05,0.8408603529315776,0.051038827947929036,1.0,2.0018303315635277
19,0.0008181449378359271,0.0008181449378359271,0.0005239573134751516,0.9810670622105021,2.3526445022489465e-05,64,512,128,adamw,6.18078151080527e-06,0.7564615990969276,0.12857941428119476,1.0,0.4156776828670608
20,0.003998203958491735,0.003998203958491735,0.0030660950764123895,0.9791763561720748,2.8042994480059236e-05,64,768,128,adam,2.1277120176644514e-06,0.8223794098931244,0.1669519189847577,1.0,1.9771526260281966
21,0.0004938523809261367,0.0004938523809261367,0.0002821594105765022,0.9799935201931762,1.4817356772012372e-05,64,768,128,adam,1.5593797657598086e-05,0.7853207860009712,0.09392263722974056,1.0,0.41469736004725416
22,0.0008245887909725071,0.0008245887909725071,0.0006319922012251736,0.9797322629555621,3.1469480060628104e-05,64,512,128,adamw,5.88160176263625e-06,0.7509007387863752,0.12919908193694637,1.0,0.4602785192785711
23,0.0005493648360991493,0.0005493648360991493,0.00037541979450026564,0.9788899839107016,1.9694382312519345e-05,64,512,128,adamw,5.036637331568829e-06,0.7694526231886831,0.1302233884683454,1.0,0.20632143041441392
24,0.0011589843686052573,0.0011589843686052573,0.0008317659535611369,0.9806519346104979,1.6746442224753038e-05,64,512,128,adamw,2.0624401866036417e-06,0.8077839614380378,0.10481178232280657,1.0,1.3807293376709975
25,0.0010683677539507776,0.0010683677539507776,0.0008374144264591775,0.9614022164302529,3.401116074699859e-05,64,512,128,adamw,9.55978154045336e-06,0.8512938639242377,0.16862807625105816,1.0,0.32683843653568906
26,0.0003810796770438926,0.0003810796770438926,0.00033097496901674173,0.9808272170009499,0.00012109741203591869,128,512,128,adamw,2.0174245649693035e-06,0.7752728739434687,0.07610753088093206,1.0,0.7589894514739778
27,0.0015162077627262451,0.0015162077627262451,0.0010564060183241963,0.9763851904916829,6.079039266791641e-05,512,256,128,adamw,1.790866315581204e-05,0.8863981425224478,0.13704393860925126,1.0,1.5753908134338388
28,0.0029136383471059877,0.0029136383471059877,0.0021733150671934707,0.977768999983794,2.397434692602397e-05,256,1024,128,adam,4.5183256732581975e-06,0.8216055334220446,0.10592501151560689,1.0,11.180205037850696
29,0.0037703201324308187,0.0037703201324308187,0.002723748280346441,0.978973039925961,1.3379590878635498e-05,64,512,128,adamw,4.025021791478589e-05,0.8465338801014618,0.16503650256552194,1.0,2.809138282594251
30,0.00014323649682800404,0.00014323649682800404,9.178915877400521e-05,0.9776513100676002,4.1468184920372814e-05,64,256,256,adamw,1.8379321237162447e-06,0.8022751438580058,0.0696691686370062,1.0,0.13419311597686892
31,0.00032882407671818174,0.00032882407671818174,0.0002159602731257932,0.9769234971544436,3.802166950079368e-05,64,768,256,adam,1.2020940840654677e-05,0.7913520801721118,0.055696386195664874,1.0,0.6682996540224422
32,0.00037254592915651145,0.00037254592915651145,0.0003589899198128547,0.9802115395104414,0.00011306303777098149,128,512,128,adamw,2.117861800808006e-06,0.7679025395760715,0.07459517193310425,1.0,0.7408366772381587
