trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0012257463025277444,0.0012257463025277444,0.0009290543542418534,0.9763983034529172,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8104242242959538,0.09247564316322379,1.1479175279631737,2.06200173516422
2,0.000913255967969569,0.000913255967969569,0.00090277906274423,0.9724278425545478,0.00016738085788752134,1024,768,128,adamw,0.0002661901888489054,0.8104613769173371,0.04976721140063839,1.5263495397682354,2.985412292103218
3,0.0011541780622978516,0.0011541780622978516,0.000671637908089906,0.969774929307634,1.7541893487450798e-05,256,768,128,adam,0.0005829384542994739,0.7888492502051919,0.05959828624191452,0.5678409333658071,2.244349001968527
4,0.0004997210172170242,0.0004997210172170242,0.0003369342907084317,0.9715686168587896,5.989003672254293e-05,128,1024,128,adam,0.00015382308040278996,0.8571270346685946,0.04740446517340904,1.0376985928164089,1.333655671046016
5,0.00048125778368641596,0.00048125778368641596,0.00048071309493314833,0.9704464349038622,0.0005323617594751496,64,768,768,adamw,3.0296104428212496e-05,0.8322732829381995,0.08275410183585497,0.5381286901161428,1.3074780439040932
6,0.0019555440664348403,0.0019555440664348403,0.0010152104747248813,0.9640610762526103,1.1557352816269867e-05,512,512,768,adam,0.00041151130495610907,0.8603672076899115,0.058657005888603585,1.8388384977349665,3.819865159547761
7,0.0032985315367523448,0.0032985315367523448,0.003282834674902023,0.968849463553548,0.00041198396246051877,64,512,128,adamw,9.324140221663498e-06,0.8318790621743366,0.11030189588951778,1.045444403568941,11.18739568708595
8,0.0025947158606877776,0.0025947158606877776,0.001904131577916066,0.9721186206314888,0.0008411909465645721,128,256,128,adamw,5.32311458092889e-06,0.8472135547405879,0.11616196153287175,0.8564563159885995,6.107696194374808
9,0.0010518343550181587,0.0010518343550181587,0.0007501431449782103,0.974391628302179,5.439591236568524e-05,1024,1024,128,adamw,3.3350264835699586e-06,0.8490937738102466,0.07867353463005375,1.9050949831051018,1.4073756212891315
10,0.005958916209435657,0.005958916209435657,0.003942650017811905,0.9787615770893129,4.809862951501382e-05,128,256,768,adam,1.115908855034341e-05,0.852595567887024,0.12971102599525772,1.830629636397676,6.944277436053518
11,0.005385200563303726,0.005385200563303726,0.0037499393566358314,0.9760173087603119,2.6015829832851856e-05,128,256,768,adam,1.306699123790696e-06,0.8760643870438878,0.13765844081999712,1.4951844110270454,11.774410634802292
12,0.004633932286826983,0.004633932286826983,0.004249178169734159,0.9744110581384264,0.0001472179461654702,64,512,256,adam,2.151378688765167e-05,0.8111152619528686,0.13981800469270214,1.3727556806145351,6.399481249055294
13,0.003822446882734265,0.003822446882734265,0.0021010649856179953,0.9726982919344224,4.562929854091677e-05,512,256,256,adam,1.2611236054600717e-06,0.8076116042643139,0.10529297500409786,1.155372093768771,5.372658253982708
14,0.0020075785228387093,0.0020075785228387093,0.001498073230322916,0.9758534620918667,9.371080631597594e-05,256,512,256,adam,8.59055169879444e-05,0.7813140315717809,0.09640186842405135,1.6848656063088367,2.110306789625105
15,0.0030480168632986714,0.0030480168632986714,0.001943493251618045,0.9755068181299367,2.5171176496657448e-05,128,256,768,adam,1.4283916590313659e-05,0.8206811573937088,0.1194645364112089,0.8262760511354215,4.18807114517152
16,0.003246736332970199,0.003246736332970199,0.0030251018833487658,0.9736691084946372,0.0002473733851163718,64,512,256,adam,3.7396067522323535e-06,0.8775872146391194,0.12360728147769023,1.2907171389439198,8.466775091549017
17,0.00234988121845214,0.00234988121845214,0.0015864998368911823,0.9746485726389221,3.58945872869051e-05,128,256,256,adam,7.516850513426533e-05,0.7983892879422049,0.09392727789146318,1.9974180268285067,2.216688328779703
18,0.0008470217059579796,0.0008470217059579796,0.0010313676522079275,0.9742074151573983,8.590242804904848e-05,64,1024,768,adam,9.386197827001194e-06,0.84041585495012,0.07094578945095079,1.7281352571231936,2.795635437278713
19,0.008786586597941968,0.008786586597941968,0.005274514481425285,0.9601365760655436,1.2747247359650366e-05,1024,512,768,adam,4.937033886384159e-05,0.8246322008450037,0.12921086035909432,1.4885040814076154,8.509881096475862
20,0.0009180290344328432,0.0009180290344328432,0.0007568432192783803,0.9776964866151081,0.0001443096193781285,256,256,256,adam,2.195350754811411e-06,0.8666080559204792,0.10391252258081289,0.8605201564641823,1.0016171025389313
21,0.000975265883711998,0.000975265883711998,0.0006974533200263977,0.9782544191550652,0.00023400383905811692,256,256,768,adam,2.0698158674583475e-06,0.8683733408334098,0.10841370492773052,0.7388661730847085,1.0846075491335099
22,0.0010236637613824223,0.0010236637613824223,0.0007721974572632462,0.9772812283211385,0.0002417644451441186,256,256,768,adam,1.9411845880179937e-06,0.8662647176842583,0.11169611724574313,0.7465154787892536,1.0595204969088219
23,0.0010399013692798935,0.0010399013692798935,0.0007523322754423134,0.9791597580384195,0.0001377189423960206,256,256,768,adam,2.1693900847788226e-06,0.869391499567424,0.10286062427483612,0.6849032730788696,1.5934695760065247
24,0.0014669099102711395,0.0014669099102711395,0.0010465832543559372,0.9764179293301134,0.0002670825770873216,256,256,768,adam,5.958977012017524e-06,0.8692030909081936,0.12930754167845865,0.6873247219607308,1.570611360337879
25,0.0013112487492349255,0.0013112487492349255,0.0008363090077182278,0.9790792941201483,0.00010496425753405358,256,256,768,adam,1.001812247796343e-06,0.8537838390603719,0.10140709102234133,0.9774323631654632,1.7506569521043103
26,0.0008479354217114961,0.0008479354217114961,0.0006059070852643345,0.9776231237356449,9.005597144376028e-05,256,256,768,adam,1.0223740186668819e-06,0.8525783831778437,0.07721553045692958,1.0078613182929907,1.6829660645494018
27,0.0018137641344278994,0.0018137641344278994,0.001302091174875386,0.9764969556147608,0.00011855281804847981,256,256,768,adamw,8.521679635629046e-06,0.8401237353074738,0.10217431366871366,0.6453184818365865,4.923115233461836
28,0.0013321780258723135,0.0013321780258723135,0.0009044310456374661,0.977117621258297,7.372110163378508e-05,512,256,768,adam,1.647280297320372e-05,0.8598390965752057,0.08542216849011833,0.8928451961954573,2.7891210574393295
29,0.002542159731780915,0.002542159731780915,0.0017673328306667413,0.9779224346996314,3.336577508829789e-05,128,256,768,adam,1.5951056071436431e-06,0.8398794145557819,0.12937587109254464,1.194448979900718,1.7667589593811928
30,0.0011731152724334137,0.0011731152724334137,0.0008402045961702243,0.9779086247039128,6.630506658035214e-05,256,256,768,adam,3.2428020674485853e-06,0.845746687456009,0.0901296752194407,0.9562737083512433,1.8360332787199158
31,0.0016221904354836896,0.0016221904354836896,0.0013050682173343375,0.9788781125421422,0.00011235360796171396,256,1024,768,adam,5.034905068145972e-06,0.8799470915109503,0.09797927123552627,1.359316487780744,3.1198241515199077
32,0.0015722113239276401,0.0015722113239276401,0.0012497923933551646,0.979254467598962,0.00010733099676357338,256,1024,768,adam,5.023484494403961e-06,0.8794340253129957,0.09686426853492734,1.3307489707830458,3.196927180258013
33,0.0016046239654450198,0.0016046239654450198,0.0013578091748058796,0.9771373342648038,0.00018828721270277123,256,1024,768,adam,5.229114084961357e-06,0.8785778273240509,0.09981607162440498,1.3499009407297375,3.0852549717091353
34,0.001361612473493037,0.001361612473493037,0.0011103833443485201,0.9789733013138926,0.00011411957719765943,256,1024,768,adam,2.6896739039755534e-06,0.8728323380152161,0.09588728295215707,1.406948831701791,2.493392524456805
35,0.0011961484047145966,0.0011961484047145966,0.0011683925535180607,0.9729288578724034,0.0003989209418248696,256,1024,768,adam,2.6245881523985464e-06,0.8723022086901114,0.08822801593102071,1.5718719180501126,2.67444637374057
36,0.0005023107376640968,0.0005023107376640968,0.0006974122487008571,0.9782014880989204,0.00017536101922242548,256,1024,768,adamw,1.3490624996971023e-06,0.860425602899029,0.0719480096106849,1.1020990209268364,2.421240146444324
37,0.0011416913286778037,0.0011416913286778037,0.0009491159187746234,0.9796301691859527,0.00011874052161091815,256,768,768,adam,2.7091502266835496e-06,0.8728380995610814,0.09411440755219795,1.2531312532904038,1.9698242983831202
38,0.0013300924352845367,0.0013300924352845367,0.0011036225478164852,0.9776045434101751,0.00037439475096065093,1024,768,128,adam,1.761071288208771e-06,0.8630525807540749,0.11478798198845931,1.1893824936984245,1.2643625956253097
39,0.0007556575336171995,0.0007556575336171995,0.0007812295109033585,0.9779588329691037,0.00013858528982298762,256,768,768,adamw,4.12560712450714e-06,0.8543646498605246,0.08199686367195407,1.2330488008530778,1.9495171267053713
40,0.0003239333882982678,0.0003239333882982678,0.0002519495912565617,0.975045011001818,7.471984715135375e-05,256,768,128,adam,7.526959730370971e-06,0.8730680071463262,0.06251784376153857,0.5287461164533391,1.5104818582250232
41,0.00040802022704156116,0.00040802022704156116,0.0003020530806679744,0.9768923919905859,0.00018838430317755087,512,768,768,adamw,0.00022095185940842438,0.8567576448591798,0.041882516347829905,1.0887326224160951,3.4976263664761387
42,0.0012698424421786747,0.0012698424421786747,0.001128338162379805,0.9794599838601664,0.00011371529296743927,256,1024,768,adam,2.6051385626314395e-06,0.8729264254174798,0.09411785241318517,1.3994102181592734,2.442490481927937
43,0.0009561247511497696,0.0009561247511497696,0.0008329923046403564,0.9796949716106567,0.0001052521085539314,256,1024,768,adam,1.086240208182458e-06,0.8635127002520792,0.0895987402275904,1.2547936945945632,2.0343293472611728
44,0.002106647043789039,0.002106647043789039,0.0012936801635078155,0.9527024201211551,0.00030580778362913934,256,1024,768,adam,0.0009863866696364048,0.8633661369489253,0.09151848791512186,1.3086578774404056,2.059742936251842
45,0.0016337000464787112,0.0016337000464787112,0.0012611555866897106,0.9793029986249252,5.374976421580044e-05,256,1024,768,adam,2.501344792056337e-06,0.8733249317620281,0.08793457623598165,1.4309693232829714,3.9649073567474455
46,0.0018185181186857577,0.0018185181186857577,0.0011140435759443789,0.9783788398104972,6.093550111403026e-05,1024,1024,768,adam,2.9322860012742326e-06,0.8741700210289985,0.08532780167926532,1.4354989180677091,4.04600913736802
47,0.0013549386510563553,0.0013549386510563553,0.0010241687894449569,0.9767696485743815,4.0830891426371935e-05,256,1024,128,adam,6.602769291202535e-06,0.8757480873580129,0.07554062231752048,1.5905187326215324,4.348295735984943
48,0.0012638016721195616,0.0012638016721195616,0.0009736206018715165,0.9798047545419203,5.114786341297132e-05,256,1024,768,adam,3.8137096872555406e-06,0.8640743847832639,0.08064499963028117,1.2635877516067349,3.5168992985664778
49,0.0013037847663271145,0.0013037847663271145,0.0007273798313690349,0.9760765131268148,2.620024549337693e-05,512,1024,768,adam,3.6737247454688073e-06,0.863218078605847,0.06717959347527533,1.2615560547168998,3.6297421109701125
50,0.0009108578431310093,0.0009108578431310093,0.0008725888666008735,0.97929881641802,4.8733423774825075e-05,64,1024,768,adamw,1.4783662020760624e-06,0.8584763686846197,0.08091301073619567,1.5446576137044792,2.424704619292054
