trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0007417117000938802,0.0007417117000938802,0.0005022955585306712,0.9823665087476956,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,7.633136430727349e-05,7.633136430727349e-05,5.7819665526503336e-05,0.9690162726185512,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.0002504047663950467,0.0002504047663950467,0.00021256949257804082,0.9528589914921713,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0013314166840407958,0.0013314166840407958,0.0008948189322836697,0.9802622705514954,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.0022362655163124814,0.0022362655163124814,0.0017646430060267448,0.9677682541568958,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.007178962781479807,0.007178962781479807,0.006001032088070539,0.9798536123027981,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,0.00013056001140636904,0.00013056001140636904,6.487974387709982e-05,0.9617649793146306,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0013020173873661495,0.0013020173873661495,0.001019548259565761,0.9561696003395951,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.002663304330132315,0.002663304330132315,0.001769524769079459,0.9782115297519587,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.0004900006293777993,0.0004900006293777993,0.0003399338078452274,0.9662146949855515,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.00012486516001315845,0.00012486516001315845,9.669309119999525e-05,0.9767686683696382,0.000776735381623706,256,1024,256,adamw,1.644172323816344e-05,0.8222623992883619,0.017848103204450558,1.0,0.9661089587863573
12,0.0009252057875461673,0.0009252057875461673,0.0007037518545985222,0.9797886356194728,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.9380460318322434,0.14842034231628773,1.0,24.520494067799383
13,0.0011005920003443798,0.0011005920003443798,0.0007583821527077817,0.9760755329220714,2.1091282310699752e-05,256,768,768,adam,3.208361129388771e-06,0.8873996414725491,0.15311263486502974,1.0,0.8865125158645244
14,0.00045310043936888785,0.00045310043936888785,0.0002871701255134201,0.9726821512296472,9.920562866268202e-05,128,768,256,adam,3.0952090692393555e-05,0.9408836701758982,0.08593524368410921,1.0,2.537992098497171
15,0.001225483166912973,0.001225483166912973,0.0009138880879618228,0.9639362852976083,2.5438397044711134e-05,1024,768,128,adam,3.1005084437562454e-06,0.8427995191535101,0.14546479898462777,1.0,0.31558662890147987
16,0.0005705590733756003,0.0005705590733756003,0.0002887634931493307,0.9801882977668585,1.131970925568404e-05,64,512,768,adam,9.150158795735537e-06,0.8038272341221553,0.09026834044052076,1.0,0.4767524311016171
17,0.0016084547964608574,0.0016084547964608574,0.0013969911256461007,0.9835907191252498,6.02640523968047e-05,64,768,256,adam,1.0825663200074795e-06,0.7543127648852992,0.13317041321657655,1.0,2.1673144691421466
18,0.0010936282560678728,0.0010936282560678728,0.0006662330089306019,0.9613373268762381,8.030579240043746e-05,64,1024,256,adam,8.482859848614704e-05,0.7641719056053726,0.051038827947929036,1.0,1.7796556059239377
19,0.0034703512534525363,0.0034703512534525363,0.0029188605873685354,0.977650133821908,0.00016450424398029812,64,512,256,adamw,2.3672435371158307e-06,0.7780654053461171,0.12621373584623582,1.0,12.15706915569717
20,0.0031293135622284603,0.0031293135622284603,0.002539030865730516,0.9772075604890882,6.429002184975101e-05,64,768,256,adam,9.209021072749232e-06,0.7969895525593688,0.1651693804825906,1.0,1.494336937244674
21,0.0009725177517870348,0.0009725177517870348,0.0006128958776588759,0.9653715882122409,0.0004327768787370988,64,768,256,adam,5.250920930317466e-06,0.7786172143100977,0.09392263722974056,1.0,0.634952884221876
22,0.004121547904103776,0.004121547904103776,0.0024722864385694266,0.9791349261849194,3.3329816994656666e-05,1024,768,256,adam,1.0762090372118442e-06,0.7509038717633296,0.1355717947526152,1.0,4.500066372734635
