trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0007338650709369846,0.0007338650709369846,0.0005452023532870374,0.9817077893777869,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,7.608372460277765e-05,7.608372460277765e-05,5.877907671535589e-05,0.9674599470915974,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.00025073011480569566,0.00025073011480569566,0.0002109516892232932,0.953436462780014,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.00133288495776593,0.00133288495776593,0.0009132270934060216,0.9807191984382246,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.0022394029671076233,0.0022394029671076233,0.001498936116695404,0.9678569735773396,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.007177902481078671,0.007177902481078671,0.005991766620783289,0.9792491091463646,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,0.0001270287334760866,0.0001270287334760866,9.954410488717258e-05,0.9593887016286387,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0012997997548587356,0.0012997997548587356,0.0010133806466285115,0.9567557192115077,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.002682362225959031,0.002682362225959031,0.0017229481334974871,0.9777975130506636,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.0004893698706938368,0.0004893698706938368,0.00033656939049251375,0.9664796552188627,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.00012323787567986133,0.00012323787567986133,8.99165119335521e-05,0.9778145032662163,0.000776735381623706,256,1024,256,adamw,1.644172323816344e-05,0.8222623992883619,0.017848103204450558,1.0,0.9661089587863573
12,0.0009199484173097185,0.0009199484173097185,0.0007596931711304933,0.9795899590091446,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.9380460318322434,0.14842034231628773,1.0,24.520494067799383
