trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0004981497332132104,0.0004981497332132104,0.0002916511136396702,0.9945829965059405,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,5.064504637315693e-05,5.064504637315693e-05,3.2748825534633924e-05,0.9932282882035451,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.00017529921927118372,0.00017529921927118372,0.00013154631160432472,0.9896260139891335,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0007226128708102606,0.0007226128708102606,0.00045584758918266745,0.995159879670937,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.001275720554016927,0.001275720554016927,0.000856270853546448,0.9907754020712727,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.004243032039937902,0.004243032039937902,0.00328997398836384,0.9944476846866926,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,9.648773080807185e-05,9.648773080807185e-05,4.4013813567289614e-05,0.9904274511696848,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0008379521613317364,0.0008379521613317364,0.0006123865638699407,0.9914160421092474,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0016123304928420234,0.0016123304928420234,0.0010963762296906001,0.9939986202202387,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.0003095901437379289,0.0003095901437379289,0.00018137755105271936,0.9926407970449921,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.0001226968794193706,0.0001226968794193706,9.911894439937897e-05,0.993771931536576,0.000776735381623706,256,768,768,adamw,2.8592806891137605e-05,0.9439659597557619,0.024082833870385012,1.0,18.961365532232108
12,0.0012065646622039035,0.0012065646622039035,0.0007662448508199305,0.9951997848951583,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.8256563017683896,0.14842034231628773,1.0,0.914183724819158
13,0.0007028949761932103,0.0007028949761932103,0.00044702510349452494,0.994832752674565,2.3553508320881508e-05,1024,768,256,adam,1.1826935783013323e-06,0.8902325190787519,0.15046960360180978,1.0,1.201698871022943
14,0.00011011095632220798,0.00011011095632220798,6.648182861681561e-05,0.994489049326865,9.920562866268202e-05,1024,768,256,adam,8.506012431642266e-06,0.9492155374774804,0.15056013448603525,1.0,1.1745903574106986
15,0.0010089992431570353,0.0010089992431570353,0.0006231787032447755,0.993301738212319,1.0623818229569264e-05,1024,768,128,adam,1.1339388334128915e-06,0.8346686385758159,0.1453738116298476,1.0,0.508864686269749
16,0.00039639701331771937,0.00039639701331771937,0.00024161296314559877,0.9956201620361214,2.9902021154965183e-05,256,768,768,adam,3.3494260913450435e-06,0.9225854643706505,0.16133536212525162,1.0,2.500502125163551
17,0.0006055362611325639,0.0006055362611325639,0.0003646426855993923,0.9947676452972738,6.046098976870257e-05,256,1024,256,adam,3.021829716494037e-05,0.8814290608655122,0.08386614700941339,1.0,2.1673144691421466
18,0.003107447965394724,0.003107447965394724,0.0023929849528940396,0.9937673790301008,0.00015822739892352555,256,768,768,adam,3.0354282503583915e-06,0.8434623374881457,0.16473164308929875,1.0,14.087640641951882
19,0.0008114940268581075,0.0008114940268581075,0.0005561799176414556,0.9938190902758985,3.7034707226762055e-05,128,768,256,adamw,1.1150950860431821e-05,0.8043303462967543,0.16634178551839673,1.0,0.3247504383430562
20,0.000279925356909045,0.000279925356909045,0.00017471398587076692,0.9950303837331669,8.554988430084745e-05,256,768,128,adam,2.492656847910124e-06,0.927285291380311,0.1997053585685979,1.0,1.6816414487834421
21,0.0009581809132226806,0.0009581809132226806,0.0005129653753101592,0.9945095464971664,1.9385798695987543e-05,256,1024,768,adam,8.30859741080671e-05,0.7777539878861197,0.13487589761363972,1.0,0.7081697507484394
22,0.0004116927235864642,0.0004116927235864642,0.0002542341884691268,0.9952888092681887,2.4549763701438116e-05,1024,768,768,adam,2.3050456591306384e-06,0.9284265102811099,0.16475272453967893,1.0,3.3980112341748905
23,0.0004733432419839719,0.0004733432419839719,0.00031098688778001814,0.9950600294810735,3.040032939340931e-05,1024,768,768,adam,5.744155558895691e-06,0.9354560604995656,0.16287034509343595,1.0,9.515450483659745
24,0.000399684954506142,0.000399684954506142,0.00024138668668456377,0.9949869062072141,1.589667548336614e-05,1024,768,768,adam,1.968811525761258e-06,0.9267065262426215,0.16737068106545103,1.0,2.4670061867548694
25,0.0007369981303200122,0.0007369981303200122,0.00044895680766785515,0.9952651100957254,6.728698219211247e-05,512,768,768,adam,1.724877614888154e-05,0.8908779067987228,0.08408587128089039,1.0,3.786866999497592
26,0.0008095169617434525,0.0008095169617434525,0.0005742552006267942,0.9948372616163846,6.99927912451696e-05,512,768,768,adam,1.7135308049760913e-05,0.8937794208471699,0.08971628316099395,1.0,3.2926912013909524
27,0.0008887300435631908,0.0008887300435631908,0.0005988282297039405,0.9943210857984974,1.5494347816530647e-05,512,768,768,adam,5.966459129874738e-05,0.9195930792564991,0.09225652187546254,1.0,10.496353357553247
28,0.00015056018505481573,0.00015056018505481573,0.00015932172536849975,0.994569883544706,0.00013105620907014133,512,768,768,adamw,1.7372965968884355e-05,0.8714355779370524,0.03927725396477035,1.0,4.686830534475354
29,0.0003589824866758412,0.0003589824866758412,0.0002166240280265684,0.9950034389938865,3.381476516255971e-05,128,1024,768,adam,5.424850533280688e-06,0.9044213389416137,0.07342667191108312,1.0,1.5965562763252323
30,0.002638829413737455,0.002638829413737455,0.0018809342640452088,0.9939148671704948,4.763518009290181e-05,512,256,768,adam,4.503583306547264e-06,0.8835970216544984,0.12794989340256008,1.0,24.15683140477065
31,0.0012653701207284232,0.0012653701207284232,0.000872973412333522,0.9943987180141766,7.215783039218774e-05,256,768,768,adam,1.4357218638733905e-05,0.8537439914278484,0.10048043939880649,1.0,7.386899175864619
32,0.0007771398920094325,0.0007771398920094325,0.00043915490969084205,0.9950759741449,4.8758581534436e-05,1024,768,256,adam,2.1139712433107467e-06,0.8251742019293355,0.1317204319435405,1.0,0.6725652218436885
33,0.00016959067480317664,0.00016959067480317664,0.00011655463792411847,0.9950678057720381,2.6582609263943635e-05,64,768,256,adam,1.926011065527128e-06,0.9344418890508319,0.17812465937701383,1.0,0.9969655226709985
34,0.0031352023305117583,0.0031352023305117583,0.0021111539099365473,0.9950216054551313,4.1239375167339147e-05,1024,768,256,adam,2.9100898847697387e-06,0.8164593316625094,0.19973461408861026,1.0,3.0359507679290068
35,0.00018882977349561427,0.00018882977349561427,0.00013147347126505338,0.9956667762172531,5.3817758720858245e-05,512,768,768,adamw,3.825191205657624e-06,0.9133697118498664,0.05420354109878242,1.0,1.8854151932108674
36,0.00047571429011900826,0.00047571429011900826,0.0002805976197123528,0.9948454735539016,3.362672100363257e-05,512,256,768,adamw,8.057925317620809e-06,0.9105487120930122,0.0614711894785605,1.0,4.3440082919734895
37,9.246689372295945e-05,9.246689372295945e-05,7.718469005340012e-05,0.9949417078773783,0.0003214358876343656,512,768,768,adamw,4.430997519052371e-06,0.9182184336646751,0.042150663517694587,1.0,1.8731314771630743
38,0.0005510852233206147,0.0005510852233206147,0.00039912461215863004,0.9953496473092638,0.00013674496877354923,512,512,768,adamw,1.0446034712052256e-05,0.9008873272682317,0.07546118137105585,1.0,5.008473200107792
39,0.00045629794903878,0.00045629794903878,0.00033813320405897687,0.9943892644839845,0.0005747448355367517,512,512,768,adamw,7.103534259387318e-06,0.9046097351733937,0.06754349133836915,1.0,6.259368409546639
40,1.1792256222442606e-05,1.1792256222442606e-05,8.890699659917303e-06,0.9934753433635434,0.00024415981195800125,64,512,768,adamw,1.1027933126609657e-05,0.936289513263502,0.012026545500142698,1.0,0.4534161536819153
41,0.00021420929957094285,0.00021420929957094285,0.00015062547208799515,0.994433351915111,0.00013693871181177412,512,512,128,adamw,3.6481624033726464e-06,0.8729188278679069,0.04959640297372666,1.0,2.57523209532947
42,0.0005286717232626604,0.0005286717232626604,0.0003587522267480381,0.9954930621543907,7.97720105160728e-05,512,512,768,adamw,2.2313439593992075e-05,0.8959766847642786,0.07449457508233569,1.0,4.093256539113222
43,0.0005189812953454966,0.0005189812953454966,0.00036761682422365994,0.9952542189319097,0.00011729107375522197,512,512,768,adamw,4.795778694437793e-05,0.8995669683446219,0.07201793118476377,1.0,5.444663776044763
