trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0010615081611868677,0.0010615081611868677,0.0009748944197781384,0.9791076111460693,0.00023688639503640813,1024,1024,768,adamw,0.0007114476009343421,0.8365996970905702,0.11197316968394073,1.0,1.241459571842511
2,0.0017866265926776187,0.0017866265926776187,0.0014069789671339096,0.9800059143375986,0.00014321698289111514,1024,1024,768,adamw,1.493656855461763e-06,0.8433088072887467,0.11202230023486417,1.0,2.6687148364280118
3,0.0011315095738498304,0.0011315095738498304,0.000792555621592328,0.9795073604227653,0.00010485387725194633,1024,1024,768,adamw,0.0008123245085588687,0.8416221320400211,0.10424678221356552,1.0,1.2866770011394155
4,0.001228367810004524,0.001228367810004524,0.0008737005875445903,0.9800529641652829,0.00015254729458052615,1024,1024,768,adamw,8.179499475211674e-06,0.8262378215816119,0.10863890037284232,1.0,1.4973985685400286
5,0.0010189262054841586,0.0010189262054841586,0.0009975915600080043,0.9782176288036953,0.00040912205744437856,1024,1024,768,adamw,2.62108787826544e-06,0.8146072324267609,0.10732723686587384,1.0,1.881834779383144
6,0.0008032916841923962,0.0008032916841923962,0.0008525615092366933,0.9774528294982205,0.0006097839109531517,1024,1024,768,adamw,3.972110727381911e-06,0.8257117219206805,0.11184829137724085,1.0,1.0665124635076766
7,0.001858611802608535,0.001858611802608535,0.0016194825526326894,0.9790904466718955,0.0004050837781329676,1024,1024,768,adamw,3.247673570627449e-06,0.803252579649264,0.11897771074506666,1.0,3.81389219953727
8,0.0010038246703571736,0.0010038246703571736,0.0012493822374381124,0.976882742419445,0.0006432759992849892,1024,1024,768,adamw,8.200518402245835e-06,0.8048836057003192,0.11368466053024313,1.0,1.8407643999442278
9,0.0014990139918934023,0.0014990139918934023,0.0012917877756990492,0.979272263760637,0.00013244581340099356,1024,1024,768,adamw,3.058656666978529e-05,0.801719426055761,0.11818640804157564,1.0,1.4315320426348703
10,0.0008860629714778339,0.0008860629714778339,0.0009001368598546833,0.9783669248772826,0.0004597505784732166,1024,1024,768,adamw,8.61257919259488e-06,0.8260034010588906,0.11093420558686559,1.0,1.2920921021622347
