trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0005157946480740242,0.0005157946480740242,0.00030436502618810265,0.9944511262944584,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,5.2994203541096956e-05,5.2994203541096956e-05,3.575428303763616e-05,0.9913203959086166,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.0001842836903907755,0.0001842836903907755,0.00013907436659792437,0.9883156545057964,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0007758729658441021,0.0007758729658441021,0.0004947228531818837,0.9944262073116479,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.0013573274831531748,0.0013573274831531748,0.0008252525411080569,0.991716877836168,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.004550398213109182,0.004550398213109182,0.0035390381472908956,0.9933947051866511,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,9.784011519979503e-05,9.784011519979503e-05,4.155489314143779e-05,0.9873199407450985,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0008914616939601444,0.0008914616939601444,0.0006293491451114202,0.9893890876114841,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0016889641782846044,0.0016889641782846044,0.0012773296937988953,0.9926702903166053,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.0003267098465615657,0.0003267098465615657,0.0001972650788957253,0.9913892934109156,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.00010528168893122779,0.00010528168893122779,7.732849226158578e-05,0.9922298298695658,0.000776735381623706,256,1024,256,adamw,1.644172323816344e-05,0.8222623992883619,0.017848103204450558,1.0,0.9661089587863573
12,0.0005458025813329208,0.0005458025813329208,0.0003858380805468187,0.9940277867569373,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.9380460318322434,0.14842034231628773,1.0,24.520494067799383
13,0.0006600984456098215,0.0006600984456098215,0.0004514793799899053,0.9936935587217572,2.1091282310699752e-05,256,768,768,adam,3.208361129388771e-06,0.8873996414725491,0.15311263486502974,1.0,0.8865125158645244
14,0.00027394611384609424,0.00027394611384609424,0.00015816914609889795,0.9929662468021365,9.920562866268202e-05,128,768,256,adam,3.0952090692393555e-05,0.9408836701758982,0.08593524368410921,1.0,2.537992098497171
15,0.000798575876466637,0.000798575876466637,0.0005210714181885124,0.9918935542955882,2.5438397044711134e-05,1024,768,128,adam,3.1005084437562454e-06,0.8427995191535101,0.14546479898462777,1.0,0.31558662890147987
16,0.0003833164560806354,0.0003833164560806354,0.0002195073471496002,0.9935475299973147,1.131970925568404e-05,64,512,768,adam,9.150158795735537e-06,0.8038272341221553,0.09026834044052076,1.0,0.4767524311016171
17,0.0010975946014381954,0.0010975946014381954,0.0008850071490608797,0.9941648629447233,6.02640523968047e-05,64,768,256,adam,1.0825663200074795e-06,0.7543127648852992,0.13317041321657655,1.0,2.1673144691421466
18,0.0026839784213753743,0.0026839784213753743,0.0017590141389518977,0.9937015964006534,3.2490104898292766e-05,1024,1024,768,adam,8.482859848614704e-05,0.8796837378129737,0.16479062686549395,1.0,18.02032684086787
19,0.0007398218007081378,0.0007398218007081378,0.0006053298187907785,0.9944281241564794,0.00014455716530287338,512,512,256,adamw,2.337951189143617e-06,0.9137513676164257,0.09313149505298426,1.0,7.4559922666303615
20,0.0005526595327314078,0.0005526595327314078,0.0005693663013516925,0.9909027851232627,0.00015815122865214286,512,512,256,adamw,6.713887033283031e-06,0.7895726166215962,0.04222049058367279,1.0,10.703320324844439
21,0.00043156288982555566,0.00043156288982555566,0.0003165700145473238,0.9946071531072839,0.0004327768787370988,512,512,256,adamw,2.3981063246861005e-06,0.8490454746948838,0.09392263722974056,1.0,1.1194473654125106
22,0.0004348285256185523,0.0004348285256185523,0.00031473836206714624,0.9943619712274621,0.0005470648126311356,512,512,256,adamw,2.4029709961720086e-06,0.8509428552190403,0.08820941926234943,1.0,1.4985370061357084
23,0.00033294203779762725,0.00033294203779762725,0.000273623952671187,0.9944128765271372,0.0003808959533638276,512,512,256,adamw,5.601462469416632e-06,0.8235008254648418,0.09853026014022061,1.0,0.5792254873989588
24,0.00019880526251625757,0.00019880526251625757,0.00015896236036496702,0.993918700860158,0.0001345748741042463,512,512,256,adamw,1.3438602934052697e-05,0.849216554092959,0.05630178030637804,1.0,1.3807293376709975
25,0.0009087048371682137,0.0009087048371682137,0.0008125669657601975,0.9927822950452874,0.0002847308518283068,512,512,256,adamw,2.079608161015872e-06,0.8108341213370176,0.07784373066933153,1.0,11.37321515226679
26,0.0002644742091694128,0.0002644742091694128,0.00018507587446947582,0.9911595769837122,0.0009085819031922876,512,512,256,adamw,4.593345962795171e-06,0.8941404041365455,0.10667134744563704,1.0,0.26102424876648117
27,0.0005805990725659122,0.0005805990725659122,0.00039437473578455185,0.9945335941868718,8.780780292076471e-05,128,512,256,adamw,1.9157225767364184e-06,0.7753045378742471,0.12307427364823798,1.0,0.6924331038644045
28,0.0005703657219439101,0.0005703657219439101,0.0003610997660825312,0.9941926571947812,7.369042628989038e-05,128,512,128,adamw,2.2458304124422715e-05,0.7768713133705464,0.12717199919158287,1.0,0.555241933263171
29,0.0011953749222559534,0.0011953749222559534,0.0007579813334100609,0.9946273453249984,7.551012181653284e-05,128,512,256,adamw,1.926901762194558e-06,0.7656052091506641,0.16724594920254993,1.0,0.7178141259274554
30,0.0018041091871415131,0.0018041091871415131,0.0012072630011464788,0.9944657204539715,0.00010006908840036448,128,512,256,adamw,1.8366234830614383e-06,0.7715758437737533,0.16913762880395833,1.0,1.5699877969440137
31,0.0009632656890591494,0.0009632656890591494,0.0006576847761008841,0.9925837491289247,0.0005812858710518979,128,256,256,adamw,5.9156884139741184e-05,0.7919936300951823,0.16812989799763983,1.0,0.38376635461597236
32,0.002693630539672437,0.002693630539672437,0.0019652500683795425,0.9940293550845267,8.815018354548362e-05,128,512,256,adamw,1.9644640292703965e-06,0.7672608334780293,0.196780298446262,1.0,1.56653201603506
33,0.0013601245156729532,0.0013601245156729532,0.0009857768666653457,0.9937729117413194,6.764799280522964e-05,128,512,256,adamw,1.7139180502083037e-06,0.7706322250338021,0.16916306837134998,1.0,0.8311914611414302
34,0.0011407430253041445,0.0011407430253041445,0.0006772676568266145,0.9947913662520649,3.802757345721797e-05,128,512,256,adamw,1.043368360998358e-05,0.7512512398775641,0.13604304619622243,1.0,1.3118712156815242
35,0.0008586495537043081,0.0008586495537043081,0.0006476658635147953,0.9945293684153111,3.903727315202678e-05,128,512,256,adamw,1.3175815403206952e-05,0.7543904619452962,0.1341263610312592,1.0,0.8432985058084354
