trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0007835733545048921,0.0007835733545048921,0.000573691429372337,0.9824091367628709,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,7.247282987693473e-05,7.247282987693473e-05,5.155625042609743e-05,0.9764489691469884,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.00023670250816423,0.00023670250816423,0.0001936442931764759,0.9671926779315573,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0011596527141328526,0.0011596527141328526,0.000797401083400473,0.983581178465747,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.001965027669941353,0.001965027669941353,0.0011669216095469893,0.9770462187883204,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.006795966726641197,0.006795966726641197,0.005491050741795427,0.9783621981121866,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,0.00012846140336142373,0.00012846140336142373,6.218162070581457e-05,0.9694697153328593,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0011884862989840425,0.0011884862989840425,0.0008990633745223972,0.9711929370541267,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0026557347436215453,0.0026557347436215453,0.0017894874150051346,0.9803038312326167,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.0004440223328589581,0.0004440223328589581,0.00029191645153332503,0.975019351419868,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.0002076820655819902,0.0002076820655819902,0.0001501792140516045,0.9767642247748013,0.000776735381623706,256,768,768,adamw,2.8592806891137605e-05,0.9439659597557619,0.024082833870385012,1.0,18.961365532232108
12,0.001927480191642524,0.001927480191642524,0.0012936689425259828,0.9827419053820996,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.8256563017683896,0.14842034231628773,1.0,0.914183724819158
13,0.0011013996725378703,0.0011013996725378703,0.0007618607487529516,0.9820934454885053,2.3553508320881508e-05,1024,768,256,adam,1.1826935783013323e-06,0.8902325190787519,0.15046960360180978,1.0,1.201698871022943
14,0.0001738642974069881,0.0001738642974069881,0.00010812223044922575,0.9824923452544239,9.920562866268202e-05,1024,768,256,adam,8.506012431642266e-06,0.9492155374774804,0.15056013448603525,1.0,1.1745903574106986
15,0.0015096500671158235,0.0015096500671158235,0.0010245846468023955,0.9774537879206363,1.0623818229569264e-05,1024,768,128,adam,1.1339388334128915e-06,0.8346686385758159,0.1453738116298476,1.0,0.508864686269749
16,0.0006473384102729633,0.0006473384102729633,0.0004641546438506339,0.9838409980697372,2.9902021154965183e-05,256,768,768,adam,3.3494260913450435e-06,0.9225854643706505,0.16133536212525162,1.0,2.500502125163551
17,0.000657616809470366,0.000657616809470366,0.0004302532244764734,0.9833582145601094,2.221454519753059e-05,256,1024,768,adam,2.8733051558560983e-05,0.926208269448376,0.08386614700941339,1.0,2.826125976755969
18,0.0036300387579841216,0.0036300387579841216,0.002985341299790889,0.9813834723016793,3.2895690256677536e-05,256,768,768,adam,2.952927806489244e-06,0.8807419231688287,0.19977064975625997,1.0,24.334036067724856
19,0.001015673307621343,0.001015673307621343,0.0007397376717056466,0.982808167222755,1.6295514442547317e-05,128,768,768,adamw,1.1150950860431821e-05,0.9255480951404033,0.16634178551839673,1.0,10.7672114512761
20,0.0006888974743598225,0.0006888974743598225,0.0005158794097951614,0.9834217753921385,6.429002184975101e-05,256,768,768,adam,2.4336174738888675e-06,0.921118034779528,0.13212119835959585,1.0,2.9870530595588765
21,0.0009331078355265559,0.0009331078355265559,0.0006388028508808929,0.9823675978640772,2.7740047068562252e-05,256,1024,768,adam,8.30859741080671e-05,0.896878213317864,0.07887384091982813,1.0,2.232713512907041
22,0.000684343028044887,0.000684343028044887,0.000504117790114833,0.9833092696699209,6.477196023790873e-05,256,768,768,adam,2.418813356700344e-06,0.9278180897719324,0.1308485577233065,1.0,5.373771135040758
23,0.0008004084383193701,0.0008004084383193701,0.0006628469884162769,0.981953907897697,7.956135263932253e-05,256,768,768,adam,5.601462469416632e-06,0.9115013554065624,0.16467181080817056,1.0,2.011171426730018
24,0.0007085748911519439,0.0007085748911519439,0.0005504126194864512,0.9792179822001787,0.00014294959625414322,256,768,768,adam,1.924617484217529e-06,0.9345357085438784,0.13735278853908187,1.0,10.677338758837255
25,0.001045242082707412,0.001045242082707412,0.0006926294372533448,0.9841560358742737,3.75353614615576e-05,256,768,768,adam,1.3024584924021151e-05,0.9123861129714931,0.09856206311780252,1.0,3.786866999497592
26,0.0011012741616904134,0.0011012741616904134,0.0006649333954555914,0.9832981824651565,1.4963156122848723e-05,512,768,128,adam,1.0335809421114313e-05,0.8710068976728518,0.095668192138974,1.0,1.5442023496603405
27,0.003512622775007899,0.003512622775007899,0.0025408227907352246,0.9834650786594703,3.727288572825946e-05,128,768,768,adam,1.8813038645777158e-05,0.8499626248695311,0.16385215857995641,1.0,4.381999034752041
28,0.002483289577356334,0.002483289577356334,0.001765331599744968,0.9824161506723681,1.4863867076872351e-05,256,768,768,adamw,4.82087063584978e-06,0.888188460041269,0.09537997904227405,1.0,11.180205037850696
29,0.00018544052980738293,0.00018544052980738293,9.435819156351499e-05,0.9769382437902504,3.077827670889731e-05,256,1024,768,adam,6.389000496779712e-05,0.9054319816427601,0.055490946696167755,1.0,0.3526076457167753
30,0.00021393895147400527,0.00021393895147400527,0.00013667429011547937,0.9809537941068173,4.512997040810753e-05,1024,256,128,adam,1.662644758889122e-05,0.9392599571360707,0.09958721757294024,1.0,0.7465238006914453
31,0.0002173958613554223,0.0002173958613554223,0.00011112983738712501,0.9816540741578472,2.4513251994107588e-05,512,768,768,adam,5.058279046092598e-06,0.9155788663584511,0.026976272698831086,1.0,3.8406600878797836
32,0.0033520864306569517,0.0033520864306569517,0.0024553995897781244,0.9827446063907259,4.150710571681068e-05,128,768,768,adam,1.669164186479366e-05,0.8526378562351742,0.1719081685831338,1.0,4.354112675733635
33,0.004196023149776119,0.004196023149776119,0.003340563453922543,0.9823525680580114,3.5161364889454e-05,128,768,768,adam,1.5514000796796573e-05,0.849461980817081,0.16123008279465248,1.0,7.617695207867507
34,0.001642438238852411,0.001642438238852411,0.001057996760163739,0.9831267555466954,1.6719999230506233e-05,128,768,768,adam,4.4459032449374746e-05,0.8826021183327251,0.1747621852909679,1.0,2.056477079237197
35,0.004947439916534489,0.004947439916534489,0.0036092168604365633,0.9828257019964985,4.95567162166618e-05,128,256,768,adamw,2.0182952484223856e-06,0.813259924574094,0.15784068038299193,1.0,5.182125639058178
36,0.002742149549757422,0.002742149549757422,0.002130384988501478,0.9829102609923644,3.686111499060611e-05,64,768,768,adam,4.188200442831607e-06,0.8719677846149485,0.1182827245827709,1.0,7.423947338362959
37,0.0010334277323992699,0.0010334277323992699,0.0007048659148195734,0.9804461569613617,8.171929367763913e-05,128,512,768,adam,2.1480731629288956e-05,0.9017702931531227,0.19624362290692626,1.0,1.731430250430989
38,0.003363786982217305,0.003363786982217305,0.0027223784486899616,0.9798136635139216,0.00013674496877354923,64,768,768,adam,6.909539413095389e-06,0.8438310064366873,0.13616812516579585,1.0,4.079752677406935
39,0.0003723404197272722,0.0003723404197272722,0.00028882777551189067,0.9677674046461181,2.0116961753658584e-05,1024,256,256,adamw,0.00016970424579953571,0.794380531547993,0.177165035942497,1.0,0.04477321470743551
40,0.0031374681894347565,0.0031374681894347565,0.0025475945440120995,0.9809954636995766,0.000272227587755089,512,1024,768,adam,1.5532369137584926e-06,0.8611445385129076,0.18765639283529972,1.0,7.214643840223527
41,0.004740818847217977,0.004740818847217977,0.003696453321026638,0.9709294362367666,0.0008431383991436545,256,512,128,adam,3.4087735786428395e-06,0.7502900023585507,0.10763447666984392,1.0,12.570772256427704
42,0.0007839714090977086,0.0007839714090977086,0.0005994152226776351,0.9830123765443018,6.551688785709785e-05,256,768,768,adam,2.5810495352205773e-06,0.9166882790650653,0.1360733480106126,1.0,3.049369454764888
43,0.0008990142258342601,0.0008990142258342601,0.0005762050124758389,0.973992358236691,5.351552324697111e-05,256,768,768,adam,0.0008273845285120896,0.9205829284303229,0.12741340293324444,1.0,2.5329147095328204
44,0.0003611859532811445,0.0003611859532811445,0.00022877260598761496,0.9841275228074039,2.820699848631622e-05,256,768,768,adam,1.6818931317904604e-06,0.9322011364958573,0.14348000993186824,1.0,1.3863048383360062
