trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
16,0.0004552663863986776,0.0004552663863986776,0.00027402756255747346,0.9850514637985557,1.131970925568404e-05,64,512,768,adam,9.150158795735537e-06,0.8038272341221553,0.09026834044052076,1.0,0.4767524311016171
17,0.00043005413833039117,0.00043005413833039117,0.00028429594864168983,0.984389607773468,1.022069054706062e-05,64,512,256,adam,8.818982069230614e-06,0.7957287357312357,0.08386614700941339,1.0,0.530552122368695
18,0.0015823579818595795,0.0015823579818595795,0.0008015411093632341,0.9450681063681594,0.0005560172882868455,64,512,768,adam,7.385990898036886e-05,0.7664209808927869,0.051038827947929036,1.0,1.6393346389929317
19,0.0002887454263422078,0.0002887454263422078,0.00031763388803836767,0.9845271413901343,7.123498417990455e-05,64,512,256,adamw,7.784469100581373e-06,0.8136904244531802,0.09313149505298426,1.0,0.5034849518931023
20,0.00017721978985699713,0.00017721978985699713,9.728767868095436e-05,0.9618797939635768,0.00015815122865214286,64,512,128,adam,1.7342863351875662e-05,0.7895726166215962,0.030339253361485338,1.0,0.17590875068427222
21,0.0012901328407179632,0.0012901328407179632,0.0009527328032273562,0.987765302215855,1.4817356772012372e-05,64,1024,768,adam,2.195350754811411e-06,0.7777539878861197,0.12656840806633124,1.0,1.4338807789689838
22,0.0014149118029254354,0.0014149118029254354,0.0010297211296011095,0.9882736581781226,1.4683952534639782e-05,64,1024,768,adam,2.3125813547611265e-06,0.7775718574091205,0.12919908193694637,1.0,1.5926822164437102
23,0.0014479177582510828,0.0014479177582510828,0.0011130896877797,0.9878813366751489,1.583196117061573e-05,64,1024,768,adam,2.01650694360728e-06,0.7715437742908086,0.12804517669986867,1.0,1.9276200260002812
24,0.0013884882571006186,0.0013884882571006186,0.00105970511865464,0.987381236215054,1.65416724972803e-05,64,1024,768,adam,1.914067033393168e-06,0.7505772441860145,0.1292436059724293,1.0,1.902005070917136
25,0.0044884589015462975,0.0044884589015462975,0.004365235725773652,0.9856432896403076,3.288073466296101e-05,64,1024,768,adam,2.0708949455093223e-06,0.7749689281940247,0.16545041322540868,1.0,11.040769213981411
26,0.001641181139983144,0.001641181139983144,0.0010763116267839847,0.9875083796614399,1.4428890532305266e-05,128,1024,768,adam,5.25326088133626e-06,0.774586310288929,0.13457871665255353,1.0,1.3735684789118001
27,0.003471037949834412,0.003471037949834412,0.002445653243921697,0.986714958377457,3.0681345272071974e-05,512,1024,768,adam,1.8048593576650495e-06,0.7508866637404694,0.16137816429651433,1.0,2.942631804565145
28,0.007283915029294005,0.007283915029294005,0.005369377171155066,0.9848341197334469,1.548121514678712e-05,256,1024,768,adamw,1.580179755454409e-05,0.7888254771469921,0.16830133259019697,1.0,11.180205037850696
29,0.0007932367152563048,0.0007932367152563048,0.0005762555428289743,0.9881371483308551,1.421414662481093e-05,64,1024,768,adam,2.395760941857513e-06,0.828014271647862,0.10049792687889847,1.0,1.3299981778400776
30,0.0006477842151198795,0.0006477842151198795,0.0005450573872929071,0.9853216735728263,4.763518009290181e-05,64,1024,768,adam,5.227860963708215e-06,0.82619582873103,0.10484789664100942,1.0,0.9025003284578034
31,0.0013127365634098586,0.0013127365634098586,0.0010588366527534475,0.9872778790704418,2.5142336290108717e-05,64,1024,768,adam,4.5444565808632866e-06,0.8537439914278484,0.1020278897779006,1.0,4.126425845101146
32,0.001240908250100788,0.001240908250100788,0.0008569007359777287,0.9879826462809639,1.3656358622265193e-05,64,1024,768,adam,2.31175575792573e-06,0.7661818186195445,0.12808010441257603,1.0,1.3025446781400403
33,0.0005561237031679423,0.0005561237031679423,0.0004128358007034592,0.9853272498487,1.290119510384431e-05,64,1024,768,adam,2.4138350643326207e-06,0.7646601177645156,0.07104945083242484,1.0,2.15556190905312
34,0.0012717776051044064,0.0012717776051044064,0.0009046593645015127,0.987737638659763,1.8090640957113334e-05,64,1024,768,adam,1.3681744897382464e-06,0.795407112573759,0.1326793974287347,1.0,1.0914409816855157
35,0.0004899292824133851,0.0004899292824133851,0.000504734746390319,0.9877183612998093,3.5303997621557986e-05,64,1024,768,adamw,2.963558988682172e-06,0.7660382036084766,0.11672900745227108,1.0,0.7586204815235198
36,0.0024103194568156606,0.0024103194568156606,0.0018382331862108437,0.9833285034652198,2.225555436824541e-05,64,256,768,adam,1.1348101262679619e-06,0.8758394662414011,0.1404881342343551,1.0,3.6919507322402327
37,0.0011126081712627476,0.0011126081712627476,0.000674968256498687,0.9843584154802995,1.2813293642184204e-05,512,1024,768,adam,5.119095557203738e-06,0.8371011744142892,0.10190091469603209,1.0,1.3455925674195501
38,0.0007292758461190206,0.0007292758461190206,0.0006684292985847855,0.9859345411430703,3.02720833111148e-05,64,1024,768,adam,1.0755487099520933e-05,0.8155060195679706,0.07546118137105585,1.0,6.388305902408839
39,0.00011997188071337532,0.00011997188071337532,0.0001041134588215559,0.9795740579099734,7.203379166330938e-05,128,256,128,adamw,1.4291366115793158e-06,0.7857553340421307,0.11548986614223884,1.0,0.044773214707435456
40,0.0013832336601615526,0.0013832336601615526,0.0011612227287404477,0.9732098934635068,4.2714790208998935e-05,64,1024,768,adam,1.0064095947517776e-06,0.8044672907205814,0.1773413523218633,1.0,0.29110453131956143
41,0.0021918707457548136,0.0021918707457548136,0.0011528261438797927,0.9844106930666153,1.0092585663029569e-05,256,1024,768,adam,0.00010094507279170328,0.7649845527168412,0.12124172790033401,1.0,2.28161985354503
42,0.0012897202741275048,0.0012897202741275048,0.0009467905683140419,0.9883923282990599,1.6329930316442967e-05,64,1024,768,adam,2.2918398375698742e-06,0.7798193704854415,0.12670145110085435,1.0,1.5084936984781199
43,0.001754605623736296,0.001754605623736296,0.0010145958051438425,0.9708939963897097,1.8582559725166423e-05,64,1024,768,adam,0.0008273845285120896,0.7772586707045868,0.13778495370619867,1.0,0.6748594891526296
44,0.0008356369549925967,0.0008356369549925967,0.0007173564167512332,0.9871707753654769,2.610409967303784e-05,64,1024,768,adam,3.836785359927661e-06,0.7969474267146465,0.11025341149200366,1.0,1.6463775647135939
45,0.004861344534129209,0.004861344534129209,0.0030429064645431936,0.9832510672904893,1.3093173906584832e-05,512,1024,768,adam,2.579459157437918e-06,0.7584853148039623,0.15821620566543576,1.0,4.295279408919856
46,0.0017619063639408075,0.0017619063639408075,0.000989883829606697,0.9795174238581311,1.949761134558709e-05,1024,256,768,adam,1.6918429919046126e-06,0.7819221466951454,0.12437099444625924,1.0,1.0940982769415728
47,0.0032335496385994694,0.0032335496385994694,0.0022815590873390295,0.9821073861781895,1.6994333790077382e-05,64,1024,128,adam,0.0003825685205947743,0.771253740941593,0.14964247766072444,1.0,2.279350555114231
48,0.0005001066149287038,0.0005001066149287038,0.00038619475308687066,0.9760701309048188,1.2474550514326406e-05,64,1024,768,adamw,5.820635952135253e-06,0.894328660237555,0.09659218515526585,1.0,0.33646854203717536
49,0.0009108543991704867,0.0009108543991704867,0.0006737697333435581,0.9814430687500795,0.00015357582216236004,64,768,768,adam,3.851855019632418e-06,0.9150652960413361,0.11486298476066499,1.0,3.0668308006672254
50,0.003564438854640097,0.003564438854640097,0.002525320647968144,0.9870415190333107,2.1945471106560268e-05,128,1024,256,adam,4.2262031286093524e-05,0.8248218815028083,0.14164547292591526,1.0,5.108521804344842
