trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0005166211370353297,0.0005166211370353297,0.0002949895610866053,0.994449078755661,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,5.2868028625903666e-05,5.2868028625903666e-05,3.4582236711667874e-05,0.9915084427430607,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.00018310490825720644,0.00018310490825720644,0.00014190332585712896,0.9876490281509577,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0007779865957766311,0.0007779865957766311,0.0005028801097068936,0.9944171022986978,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.0013609305925190635,0.0013609305925190635,0.0009131631202762946,0.9904230511395032,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.004529298013630632,0.004529298013630632,0.003373288736711286,0.9933738594991075,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,9.659635960761756e-05,9.659635960761756e-05,4.540180325420806e-05,0.9871408246649835,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0008899851928023221,0.0008899851928023221,0.000666986031985729,0.9886656093815265,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0016871026108548712,0.0016871026108548712,0.0010610911258366667,0.9934908741631446,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.0003271247381690999,0.0003271247381690999,0.00019182032265234738,0.9914495433291447,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.00010201652806178417,0.00010201652806178417,9.311284264299502e-05,0.9914978565318318,0.000776735381623706,256,1024,256,adamw,1.644172323816344e-05,0.8222623992883619,0.017848103204450558,1.0,0.9661089587863573
12,0.0005491617279026201,0.0005491617279026201,0.00042423627164680513,0.9934636462536051,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.9380460318322434,0.14842034231628773,1.0,24.520494067799383
13,0.000660131503714294,0.000660131503714294,0.0004101202117453795,0.9941038288626993,2.1091282310699752e-05,256,768,768,adam,3.208361129388771e-06,0.8873996414725491,0.15311263486502974,1.0,0.8865125158645244
14,0.0002733735758675982,0.0002733735758675982,0.0001412398564810511,0.9929577952590154,9.920562866268202e-05,128,768,256,adam,3.0952090692393555e-05,0.9408836701758982,0.08593524368410921,1.0,2.537992098497171
15,0.0007990136104626132,0.0007990136104626132,0.0005304863036144525,0.9920370780523531,2.5438397044711134e-05,1024,768,128,adam,3.1005084437562454e-06,0.8427995191535101,0.14546479898462777,1.0,0.31558662890147987
16,0.00038276416640594416,0.00038276416640594416,0.00022685231951576624,0.9937665948663064,1.131970925568404e-05,64,512,768,adam,9.150158795735537e-06,0.8038272341221553,0.09026834044052076,1.0,0.4767524311016171
17,0.001082844463595596,0.001082844463595596,0.0009316152893562926,0.9933936814172524,6.02640523968047e-05,64,768,256,adam,1.0825663200074795e-06,0.7543127648852992,0.13317041321657655,1.0,2.1673144691421466
18,0.002667070104080629,0.002667070104080629,0.001963177707511932,0.9932554943307572,3.2490104898292766e-05,1024,1024,768,adam,8.482859848614704e-05,0.8796837378129737,0.16479062686549395,1.0,18.02032684086787
19,0.0007438621407191113,0.0007438621407191113,0.00057739131298149,0.9943575494149528,0.00014455716530287338,512,512,256,adamw,2.337951189143617e-06,0.9137513676164257,0.09313149505298426,1.0,7.4559922666303615
20,0.0002488358127591697,0.0002488358127591697,0.00013000774085661885,0.9917670425367037,7.387252467862623e-05,128,768,128,adam,9.209021072749232e-06,0.7895726166215962,0.042220490583672804,1.0,0.5993857212109818
21,0.001961489242878678,0.001961489242878678,0.0013058837794233114,0.9941274844705074,1.4817356772012372e-05,256,768,768,adam,5.250920930317466e-06,0.8490454746948838,0.1668639947822523,1.0,2.0926840530400197
22,0.0005832993859834441,0.0005832993859834441,0.00042275372106814757,0.9945242495683178,0.00018184797194140982,512,512,256,adamw,2.03836067931535e-06,0.9244623979381111,0.09690929365656013,1.0,9.792634968479705
23,0.0006408658704349764,0.0006408658704349764,0.0005110287209390662,0.9940383511858386,0.00048394814013882903,512,512,256,adamw,1.7250632704640914e-06,0.9217341774838461,0.1302233884683454,1.0,10.556692507280632
24,0.0009351121150001134,0.0009351121150001134,0.0006639023660682142,0.9944684432449256,0.00014294959625414322,512,512,256,adamw,1.990329736865804e-06,0.8950323099398828,0.10203959592946335,1.0,3.77975791451676
25,0.00036793181415962025,0.00036793181415962025,0.0002652071401826106,0.9944046863719478,0.00014605871259526517,512,512,256,adamw,1.724877614888154e-05,0.8874501544948995,0.07784373066933153,1.0,1.508576069533788
26,0.0004696840010958225,0.0004696840010958225,0.00039408924349118026,0.9941077714640008,0.0002962794278114109,512,512,256,adamw,5.25326088133626e-06,0.9336155341477415,0.06367762153050399,1.0,14.259540053800617
27,0.0009403100062841007,0.0009403100062841007,0.0006881943700136617,0.9948122119396082,0.00013409303163142695,512,512,256,adamw,2.1235648540637457e-06,0.8974821433479059,0.10640074527904567,1.0,4.413445249308881
28,0.0009634942827867388,0.0009634942827867388,0.0007410561287542805,0.994359727647716,0.0001493907995047794,512,512,256,adamw,2.083902555375387e-06,0.8952686017436039,0.10079472210576068,1.0,4.21356403169457
29,0.00023660315789325543,0.00023660315789325543,0.00018563385092420503,0.9939154988579962,0.0005115080065797394,512,512,256,adamw,1.2942923528891296e-05,0.9475749424893989,0.07811397849581186,1.0,10.085504698996923
