trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0005184135682762178,0.0005184135682762178,0.00030774956242677053,0.993977534927091,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,5.3024795014720485e-05,5.3024795014720485e-05,3.4179438501900466e-05,0.9917394878922494,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.0001834122813154213,0.0001834122813154213,0.00014020222733961417,0.9878575503733751,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.000781792781422641,0.000781792781422641,0.0005138903856277466,0.9941554965438415,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.001353354767441318,0.001353354767441318,0.000817060106783174,0.9912438310269915,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.004526331256801207,0.004526331256801207,0.0036729424543067764,0.9926693318941895,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,0.00010063069102825138,0.00010063069102825138,3.948671374018886e-05,0.9864836736226641,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0008889201800212372,0.0008889201800212372,0.0006272444655565592,0.98957040370669,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0016826241664644507,0.0016826241664644507,0.0010343908503227218,0.9933927665594919,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.00032587208093458347,0.00032587208093458347,0.000195134463137947,0.9913837389173694,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.00012357878983522105,0.00012357878983522105,9.825088504840096e-05,0.9925199486912916,0.000776735381623706,256,768,768,adamw,2.8592806891137605e-05,0.9439659597557619,0.024082833870385012,1.0,18.961365532232108
12,0.0012953650894324906,0.0012953650894324906,0.0008299665816593916,0.994434353902182,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.8256563017683896,0.14842034231628773,1.0,0.914183724819158
13,0.0007572460616865552,0.0007572460616865552,0.00048501009587198496,0.993944600047712,2.3553508320881508e-05,1024,768,256,adam,1.1826935783013323e-06,0.8902325190787519,0.15046960360180978,1.0,1.201698871022943
14,0.00011692691040779337,0.00011692691040779337,6.26527446002001e-05,0.9941115180243535,9.920562866268202e-05,1024,768,256,adam,8.506012431642266e-06,0.9492155374774804,0.15056013448603525,1.0,1.1745903574106986
15,0.001078291970770806,0.001078291970770806,0.0006928671966306866,0.9923210106930318,1.0623818229569264e-05,1024,768,128,adam,1.1339388334128915e-06,0.8346686385758159,0.1453738116298476,1.0,0.508864686269749
16,0.00042409322380205263,0.00042409322380205263,0.0002554768718255218,0.9945875707947429,2.9902021154965183e-05,256,768,768,adam,3.3494260913450435e-06,0.9225854643706505,0.16133536212525162,1.0,2.500502125163551
17,0.0006399699947583654,0.0006399699947583654,0.0003818192604740034,0.993962221950766,6.046098976870257e-05,256,1024,256,adam,3.021829716494037e-05,0.8814290608655122,0.08386614700941339,1.0,2.1673144691421466
