trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0005013071425789718,0.0005013071425789718,0.000300143297736097,0.9944102190831661,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8108484485919075,0.10970372201012518,1.0,0.6452476589558902
2,5.1111919318442165e-05,5.1111919318442165e-05,3.251679470612411e-05,0.9926222602841774,3.8234752246751835e-05,64,256,256,adamw,0.0007886714129990489,0.9116794696232922,0.06787661614294042,1.0,0.07501351274130823
3,0.0001766207915848166,0.0001766207915848166,0.00013681032723980024,0.9899982739683585,0.000233596350262616,1024,512,768,adamw,0.00048359527764659497,0.869579995762217,0.1851561046543922,1.0,0.07070895346946894
4,0.0007259092104901409,0.0007259092104901409,0.0004672004753956571,0.9949561931252533,2.4658447214487366e-05,1024,768,768,adam,1.0388823104027941e-06,0.9130922856909668,0.14430289533104726,1.0,4.367939003117412
5,0.0012730986470399072,0.0012730986470399072,0.0007149696990381927,0.9923499158417989,0.000348771262454593,512,256,768,adam,0.00013795402040204168,0.9021570097233794,0.11664266753820428,1.0,5.722578037877245
6,0.004218361010951776,0.004218361010951776,0.003053696457946163,0.9930143203992194,9.718319944817387e-05,64,1024,768,adam,7.400385759087375e-06,0.7822442574508008,0.18664255394508888,1.0,7.268881889564393
7,0.00010107350793001001,0.00010156278843130645,4.871534392805188e-05,0.9873535726589617,0.00018484491720988634,512,512,768,adam,3.4059785435329935e-05,0.8334822006297558,0.05220048398943875,1.0,0.08653447767940137
8,0.0008478017360585036,0.0008478017360585036,0.0005767039128261838,0.990941862619034,4.7340227734041895e-05,64,256,128,adam,1.4270403521460853e-06,0.8057292928473223,0.18257051833366422,1.0,0.1870020185103285
9,0.0016168618017453197,0.0016168618017453197,0.0012177336160491422,0.9933654950852969,1.9489008462344228e-05,128,512,128,adam,3.627066608804412e-06,0.7581550283109528,0.12226965920576593,1.0,3.1365242603877554
10,0.00031363938174130436,0.00031363938174130436,0.00018683051894186065,0.9923636604905345,1.0793832090127281e-05,1024,512,256,adamw,0.0002829219225536188,0.8610401623198924,0.11063360988764123,1.0,0.18977979737299563
11,0.00012035741874040269,0.00012035741874040269,8.805208356079674e-05,0.9926945122649318,0.000776735381623706,256,768,768,adamw,2.8592806891137605e-05,0.9439659597557619,0.024082833870385012,1.0,18.961365532232108
12,0.0012155368729383222,0.0012155368729383222,0.0008392666350118816,0.9944749561608874,5.6340641851096245e-05,1024,768,256,adam,1.120935063841341e-06,0.8256563017683896,0.14842034231628773,1.0,0.914183724819158
13,0.0007100758799039359,0.0007100758799039359,0.0004523479554336518,0.9944125062275674,2.3553508320881508e-05,1024,768,256,adam,1.1826935783013323e-06,0.8902325190787519,0.15046960360180978,1.0,1.201698871022943
14,0.00011139469337405586,0.00011139469337405586,6.873474412714132e-05,0.9943357888696488,9.920562866268202e-05,1024,768,256,adam,8.506012431642266e-06,0.9492155374774804,0.15056013448603525,1.0,1.1745903574106986
15,0.001018762227601276,0.001018762227601276,0.0006392543495167047,0.9929567714896168,1.0623818229569264e-05,1024,768,128,adam,1.1339388334128915e-06,0.8346686385758159,0.1453738116298476,1.0,0.508864686269749
16,0.00039824819625191655,0.00039824819625191655,0.0002590498956124065,0.9950832494423287,2.9902021154965183e-05,256,768,768,adam,3.3494260913450435e-06,0.9225854643706505,0.16133536212525162,1.0,2.500502125163551
17,0.000413106188462216,0.000413106188462216,0.00028078118230041583,0.9947352114114304,2.221454519753059e-05,256,1024,768,adam,2.8733051558560983e-05,0.926208269448376,0.08386614700941339,1.0,2.826125976755969
18,0.002213276664164907,0.002213276664164907,0.0016415892256191,0.993687067588123,3.2895690256677536e-05,256,768,768,adam,2.952927806489244e-06,0.8807419231688287,0.19977064975625997,1.0,24.334036067724856
19,0.0006280982770984897,0.0006280982770984897,0.00044943529948934064,0.9946459909974511,1.6295514442547317e-05,128,768,768,adamw,1.1150950860431821e-05,0.9255480951404033,0.16634178551839673,1.0,10.7672114512761
20,0.00042192402296516277,0.00042192402296516277,0.0003179666513460688,0.9944914889475598,6.429002184975101e-05,256,768,768,adam,2.4336174738888675e-06,0.921118034779528,0.13212119835959585,1.0,2.9870530595588765
21,0.0005887729868178866,0.0005887729868178866,0.00031492596499447243,0.994143821216231,2.7740047068562252e-05,256,1024,768,adam,8.30859741080671e-05,0.896878213317864,0.07887384091982813,1.0,2.232713512907041
22,0.0004334006932257669,0.0004334006932257669,0.0002862144545360934,0.9948245625193755,1.5251978257046036e-05,256,1024,768,adam,1.6453722409007983e-05,0.9319005442933881,0.08936882342470638,1.0,5.373771135040758
