trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0010393269690304842,0.0010393269690304842,0.0006872503960039467,0.9781629333790124,5.6115164153345e-05,1024,1024,768,adamw,0.0007114476009343421,0.8531993941811405,0.09986584841970367,1.0716205044866802,1.0193878595021286
2,0.0022411661172684815,0.0022411661172684815,0.0013320577214471995,0.9686550998440908,1.3066739238053272e-05,1024,1024,768,adamw,0.0003967605077052988,0.8401115011743209,0.11080725777960454,0.9226429437253827,1.9525182817321491
3,0.00033983742795666035,0.00033983742795666035,0.0004960807098541408,0.9765689462075835,0.000462258900102083,1024,1024,768,adamw,4.335281794951567e-06,0.7981824967207101,0.05834045098534338,1.2346664672554915,1.368426491822203
4,0.0005178523843285951,0.0005178523843285951,0.00032891286828089504,0.9766518933112049,7.309539835912905e-05,1024,1024,768,adamw,7.4763120622522945e-06,0.8411852894722379,0.053949386065204184,1.22135911338874,1.2058470135386399
5,0.0010373570590413042,0.0010373570590413042,0.0007389125472400338,0.9769127366845938,8.168455894760161e-05,1024,1024,768,adamw,0.0002267398652378039,0.799967378215836,0.09142344384136117,1.5516560257482468,0.9340087209340305
6,0.0027574037786155027,0.0027574037786155027,0.0024453442310914397,0.9792009266376434,0.000164092867306479,1024,1024,768,adamw,3.247673570627449e-06,0.7865051592985279,0.13488855372533334,1.9621952363820152,1.7162659789027797
7,0.0009704845528621987,0.0009704845528621987,0.0006047896575182676,0.9771910494847434,4.066563313514796e-05,1024,1024,768,adamw,1.9634341572933354e-06,0.8484233026512157,0.08401524937396013,1.0342420583292569,1.3364836967487528
8,0.002194082406016865,0.002194082406016865,0.001136372983455658,0.9669833715453445,1.1715937392307055e-05,1024,1024,768,adamw,0.0005345166110646819,0.8058779981600017,0.1062522284353982,1.2428821836983521,1.3633130476606747
9,0.002351281159481376,0.002351281159481376,0.0017504610121250152,0.9779233059927366,0.00012399967836846095,1024,1024,768,adamw,3.5856126103453987e-06,0.8769584627764558,0.11751328233611147,1.933448835720608,1.838897138085632
10,0.0005253029102815924,0.0005253029102815924,0.00044239966955501587,0.9761959674115467,0.0001569639638866114,1024,1024,768,adamw,0.0005829384542994739,0.7888492502051919,0.05959828624191452,0.9497500178015919,1.1669788821185743
11,0.0021856403161239412,0.0021856403161239412,0.0024808608694002034,0.9764668960026291,0.0008128888724465629,1024,1024,768,adamw,2.6301587628514242e-05,0.8168728772721098,0.13551448290416132,1.9822858589623586,1.6809746192200372
12,0.0017490756522141853,0.0017490756522141853,0.0014402263914234936,0.9737865588052271,0.0002970666522514204,1024,1024,768,adamw,7.451617972708859e-05,0.8630957488739394,0.13965401872727676,1.6902184203559278,0.906655805917951
13,0.001485805039065985,0.001485805039065985,0.0008729907567612827,0.9760831349544149,3.729998154142412e-05,1024,1024,768,adamw,2.0094111846413368e-05,0.8222899301200578,0.08366170172390021,1.7350307912904233,1.598431333821726
14,0.0021355552860174557,0.0021355552860174557,0.001506848621647805,0.9743510913904566,3.227702488168957e-05,1024,1024,768,adamw,1.0505734160006265e-06,0.8589704243822514,0.12630603071317442,1.4155757407766265,1.0183883805013974
15,0.0011217222960038604,0.0011217222960038604,0.0012418057885952294,0.9778186636907942,0.0002525371010647455,1024,1024,768,adamw,6.886838111719927e-05,0.7805850764375449,0.09802851065107435,1.4330761740120992,1.5717383329395116
16,0.0008129821223092779,0.0008129821223092779,0.000512240402167663,0.9774662691943693,6.542107315159266e-05,1024,1024,768,adamw,1.2621161244238175e-05,0.8296896663078906,0.07168940011360744,1.790536810188426,1.0762515621433866
17,0.0022099216596926656,0.0022099216596926656,0.0015152188017964364,0.974116125422294,2.0655720539818357e-05,1024,1024,768,adamw,6.319040482576174e-05,0.8724111707064239,0.12092200032569764,1.1115958664472352,1.5138408025742485
18,0.0010445184200260863,0.0010445184200260863,0.0008356283593457192,0.9795363527008429,0.00018952461426623623,1024,1024,768,adamw,0.0001677743349482095,0.8541153191179948,0.10066324002277821,1.5485583520303352,1.1326242391227226
19,0.0017696780934264617,0.0017696780934264617,0.001442510460037738,0.9791592352625563,0.00020199875197107392,1024,1024,768,adamw,0.00016427218224254734,0.8138272134424898,0.13013964514544113,1.570185951831564,1.1620907529155466
20,0.00029816855875447354,0.00029816855875447354,0.0005393826722865924,0.9765432866256334,0.0004233851256937776,1024,1024,768,adamw,0.00012863939609599498,0.834752230993577,0.042536032461489036,1.8431631318510309,1.7879621823889589
21,0.00048025252002918597,0.00048025252002918597,0.0005622735072392971,0.9755589214576316,0.0008986471531922032,1024,1024,768,adamw,3.8215462666958245e-05,0.8700214836783006,0.07680875211369798,1.6227254618674722,1.269164468820425
22,0.00177867510664866,0.00177867510664866,0.0013656063470989465,0.9787889792574735,0.00018436440550248135,1024,1024,768,adamw,0.00025116218207925486,0.8127490587642822,0.13076327206867286,1.5310584142561514,1.1193868674588394
23,0.0016474954389529874,0.0016474954389529874,0.0011695140972733497,0.9797171895848411,0.00011359376094692156,1024,1024,768,adamw,0.00024411995750255245,0.82645917645058,0.11425758344526896,1.38669348525444,1.4433559126338165
24,0.0017444840774928428,0.0017444840774928428,0.001298287173267454,0.9792025820945434,0.00012182438821994064,1024,1024,768,adamw,0.00011685089495890474,0.8472331960863778,0.11629019753455669,1.371930691485066,1.4933902468915796
25,0.0016331765717560692,0.0016331765717560692,0.001100211718585342,0.9793040659589792,9.271484155305917e-05,1024,1024,768,adamw,0.00011299756204713875,0.847889930889043,0.1123600678774907,1.3353403155019063,1.4470707443206183
26,0.0013259665705548714,0.0013259665705548714,0.0009161473251879215,0.9799263217124325,0.00011388047559884102,1024,1024,768,adamw,0.0009295971351029415,0.8289146787189,0.10423874269880136,1.344585629659779,1.400685452444719
27,0.0009210933551040231,0.0009210933551040231,0.001033723639557138,0.9790036658786112,0.0003289772796771101,1024,1024,768,adamw,0.0009572041771264737,0.8272319214354478,0.10298542309753597,1.3033248392522,1.310175611904573
28,0.0010068754669117304,0.0010068754669117304,0.0006744867598172278,0.9792780796421147,0.00012653358770797256,1024,1024,768,adamw,0.000334544664981347,0.8348499905221879,0.09172881815903394,1.533748599255448,1.2304900745753804
29,0.0010044426943546124,0.0010044426943546124,0.0011355468479450793,0.9792574517778474,0.0005308377483490089,1024,1024,768,adamw,0.0003159628866644169,0.8218809488647402,0.10738362261534416,1.459078336884324,1.4633405398284127
30,0.0010374142070852068,0.0010374142070852068,0.0006663363077677786,0.9778294023783164,4.949242386715301e-05,1024,1024,768,adamw,0.000982674045217758,0.861126171511044,0.09775914665386953,1.1485950398916707,1.0030548271920967
31,0.0017511824713734795,0.0017511824713734795,0.0014052673010155558,0.9785302923345202,0.00023832771050326412,1024,1024,768,adamw,0.0005476997078220496,0.8543383969813878,0.12471498340368002,1.6460648095448582,1.0908289658687502
32,0.0016291289250556455,0.0016291289250556455,0.0011043622856959701,0.9788730590421317,0.00010458430780468571,1024,1024,768,adamw,0.0001712039165760953,0.845357419911095,0.11317485700261823,1.3750109346538926,1.4214011703924951
33,0.001322204936105682,0.001322204936105682,0.0008973134972620755,0.9790917971762088,8.585775958790648e-05,1024,1024,768,adamw,0.00010941070442985144,0.836289988563148,0.1009239851119127,1.3084305757542192,1.400710543359349
34,0.0016711035752859042,0.0016711035752859042,0.0011520130094140768,0.9778895869495629,5.616613259507806e-05,1024,1024,768,adamw,4.2410158338475587e-05,0.8551309528669293,0.11032467123450274,1.478835830467365,1.2867305652563565
35,0.0019449959960481037,0.0019449959960481037,0.0013389627449214459,0.9787519928651549,0.00010035636536772803,1024,1024,768,adamw,0.00037029464372236346,0.8395570913176763,0.12038352861005629,1.3113148253609683,1.5934402819974827
36,0.001027757593558873,0.001027757593558873,0.0007031210348941386,0.9788599896455528,0.00014133558022418475,1024,1024,768,adamw,0.00022645272544277443,0.8257660340791625,0.09412724033168446,1.192080213886974,1.4399333703464925
37,0.0015499411276731715,0.0015499411276731715,0.001049782952759415,0.97838801017043,7.347544122774069e-05,1024,1024,768,adamw,0.0004664988529514984,0.8445272126924407,0.11245005051309016,1.3620403211893453,1.2223083687205987
38,0.0011800640269790832,0.0011800640269790832,0.0006447989726439118,0.9761376561204769,2.9228471320007716e-05,1024,1024,768,adamw,8.513776799560248e-05,0.8499092452831183,0.08613363234936532,1.2688639386026956,1.3632996826905446
39,0.001517724318249265,0.001517724318249265,0.001070033514406532,0.979707844966287,9.138672658179818e-05,1024,1024,768,adamw,0.0007724725377048906,0.8397767030158371,0.10424544592688234,1.4879020145588253,1.5324214172312456
40,0.001499891037606083,0.001499891037606083,0.0013306907145306467,0.9778231072856309,0.00021565865452097542,1024,1024,768,adamw,0.0009432625529886909,0.8045008133944664,0.10533646112553592,1.4800765055541723,1.9337397010468031
41,0.0011339324766446893,0.0011339324766446893,0.0006553263287059963,0.9770656268422404,5.588703913572632e-05,1024,1024,768,adamw,0.0006859452845573431,0.8410621144930686,0.07760239903078436,1.600461961801258,1.6728908970319611
42,0.001672618864436767,0.001672618864436767,0.0011802893714047968,0.9790152322945834,8.545265782862716e-05,1024,1024,768,adamw,0.00017583506750755938,0.8367329126051213,0.10879055678734734,1.4966609236255592,1.5329481895258261
43,0.0011764289181660482,0.0011764289181660482,0.0007955328037496656,0.9792574735601751,0.00010460028194789437,1024,1024,768,adamw,0.00024600120218481927,0.8320154491696665,0.09575201221745554,1.4037950432980393,1.3991959345907663
44,0.001146972761489451,0.001146972761489451,0.0008692145755048841,0.9798262101346374,0.00015003739035700608,1024,1024,768,adamw,0.00042704021341151096,0.8494848376539267,0.10348397878746265,1.1964803685730538,1.3438345413788173
45,0.001031006637685077,0.001031006637685077,0.0008120740414597094,0.9798925808869312,0.00015911546082869498,1024,1024,768,adamw,0.0006955245482819978,0.8646444406074985,0.10210774620912019,1.016181397247177,1.326416871532743
46,0.0010688115298576957,0.0010688115298576957,0.0009130322199780494,0.9799531793224023,0.00016465199178253853,1024,1024,768,adamw,0.0006779573178624558,0.8674470941831931,0.1041849062721099,0.9862852630560345,1.3294515262197892
47,0.0007826422753373198,0.0007826422753373198,0.0005889760854188353,0.9790888347796508,0.00016017461555312536,1024,1024,768,adamw,0.0004448112875686119,0.8652885424349462,0.08987917380586202,1.006505420308283,1.3530580877424527
48,0.0012423222580430458,0.0012423222580430458,0.001003585458965972,0.978747266100059,0.000274621415687151,1024,1024,768,adamw,0.0006732973316631489,0.8697726843525571,0.116211108024615,0.9285185653472936,1.253969197151808
49,0.0006831705561905567,0.0006831705561905567,0.0006311050907243043,0.9789199346111952,0.0003406835129736905,1024,1024,768,adamw,0.00047543293931863364,0.8797947988036106,0.09010449465272455,1.0557920844800082,1.3146215554028426
50,0.0015424573223809808,0.0015424573223809808,0.0011993508785963058,0.9790800347192876,0.00015319065802909976,1024,1024,768,adamw,0.0007120562206467826,0.8645699896161766,0.12235924353067325,0.9951686346809858,1.184529727798484
