trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
1,0.0010442182419114637,0.0010442182419114637,0.000748489535977963,0.977430154095156,5.6115164153345e-05,64,512,256,adam,3.549878832196506e-06,0.8104242242959538,0.09247564316322379,1.3751395205063273,1.3896512989113194
2,0.000631909110649888,0.000631909110649888,0.0005430737190181389,0.9742014250172993,0.00016738085788752134,1024,768,128,adamw,0.0002661901888489054,0.8104613769173371,0.04976721140063839,1.6526563291633727,1.7353256636115801
3,0.0010669782236420913,0.0010669782236420913,0.0004741817341709975,0.9711666457846753,1.7541893487450798e-05,256,768,128,adam,0.0005829384542994739,0.7888492502051919,0.05959828624191452,0.9497500178015919,1.4621676973054905
4,0.000486675570124958,0.000486675570124958,0.00039535838667792563,0.9701813004119301,5.989003672254293e-05,128,1024,128,adam,0.00015382308040278996,0.8571270346685946,0.04740446517340904,1.2943123013987,1.0698047252479996
5,0.0005549711866045975,0.0005549711866045975,0.0005394232106783611,0.9718295255791616,0.0005323617594751496,64,768,768,adamw,3.0296104428212496e-05,0.8322732829381995,0.08275410183585497,0.9279610394185047,1.0571496296703797
6,0.0013507321157388162,0.0013507321157388162,0.0006745806778781116,0.9634699910099975,1.1557352816269867e-05,512,512,768,adam,0.00041151130495610907,0.8603672076899115,0.058657005888603585,1.8818148983389755,2.012045708150087
7,0.0022026951483916195,0.0022026951483916195,0.0018725523363300569,0.9703544916989293,0.00041198396246051877,64,512,128,adamw,9.324140221663498e-06,0.8318790621743366,0.11030189588951778,1.2999925626172235,3.8351285988291117
8,0.0020913876836662136,0.0020913876836662136,0.0017481775721535087,0.9740652419049465,0.0008411909465645721,128,256,128,adamw,5.32311458092889e-06,0.8472135547405879,0.11616196153287175,1.1614012983916397,2.6668205353365706
9,0.0008972037770091651,0.0008972037770091651,0.0005966662894934416,0.9754506415069747,5.439591236568524e-05,1024,1024,128,adamw,3.3350264835699586e-06,0.8490937738102466,0.07867353463005375,1.930402987610408,1.1049203725545853
10,0.004004594333091146,0.004004594333091146,0.0028757230640990257,0.9778469807167153,4.809862951501382e-05,128,256,768,adam,1.115908855034341e-05,0.852595567887024,0.12971102599525772,1.8757950666916292,2.880444566492139
11,0.0035814945776577647,0.0035814945776577647,0.00243758081894698,0.9771857781614566,2.6015829832851856e-05,128,256,768,adam,1.306699123790698e-06,0.8760643870438878,0.13765844081999712,1.629801901419833,3.9546895153757537
12,0.0035051937129078,0.0035051937129078,0.0030351572019006513,0.9756781797014149,0.0001472179461654702,64,512,256,adam,2.151378688765167e-05,0.8111152619528686,0.13981800469270214,1.540020832450659,2.742584362395499
13,0.0026511063553364377,0.0026511063553364377,0.0015698140836320818,0.9731996775518476,4.562929854091677e-05,512,256,256,adam,1.2611236054600694e-06,0.8076116042643139,0.10529297500409786,1.3806062020970986,2.469249266289066
14,0.001768195400219363,0.001768195400219363,0.0012956370133906602,0.9752169389138147,9.371080631597595e-05,256,256,256,adam,8.59055169879444e-05,0.7813140315717809,0.09640186842405135,1.7689014446264804,1.4091027309183
15,0.0023362450248054457,0.0023362450248054457,0.0013988095908897304,0.9780888299004096,2.5171176496657448e-05,128,512,768,adam,1.4283916590313659e-05,0.8206811573937088,0.1194645364112089,1.1392691041659755,2.1263212861136
16,0.0025254350713551843,0.0025254350713551843,0.0017250730034223275,0.9786395742722482,2.629306746651516e-05,128,512,768,adam,1.7152810755647972e-05,0.8761675545332545,0.12360728147769023,1.1376305405130518,3.1470274909537173
17,0.002632079067338696,0.002632079067338696,0.0019124294852224898,0.9779970173894421,2.4800670666531706e-05,128,512,768,adam,7.413502341560604e-05,0.8749304947336083,0.12131480334061025,1.1317095378598305,3.25093853108165
18,0.002818872480441237,0.002818872480441237,0.0019488570802031627,0.9758915811652221,1.1819786349763353e-05,128,512,768,adam,6.106940619302101e-05,0.8234908569231429,0.12268673109658375,1.1079024456306392,2.3304474917248394
19,0.0016594981377803819,0.0016594981377803819,0.0009744649103111765,0.9785740094660769,2.8391260697739458e-05,128,512,768,adam,1.7008314108141126e-05,0.839591198029701,0.10326303927623184,1.086539682326527,2.0416572269139084
