trial_number,best_train_loss,final_train_loss,final_val_loss,val_roc_auc,lr,batch_size,internal_layer_size,output_dim,optimizer,weight_decay,m_neg,gap,w_pos,w_neg
14,0.00011648006942209815,0.00011648006942209815,7.35022436856525e-05,0.9938828907135315,9.920562866268202e-05,1024,768,256,adam,8.506012431642266e-06,0.9492155374774804,0.15056013448603525,1.0,1.1745903574106986
15,0.0010786128004151836,0.0010786128004151836,0.0006689313624519855,0.9921457718672351,1.0623818229569264e-05,1024,768,128,adam,1.1339388334128915e-06,0.8346686385758159,0.1453738116298476,1.0,0.508864686269749
16,0.0004225081729264468,0.0004225081729264468,0.00026593199017952427,0.9948466280172661,2.9902021154965183e-05,256,768,768,adam,3.3494260913450435e-06,0.9225854643706505,0.16133536212525162,1.0,2.500502125163551
17,0.0004368570489033914,0.0004368570489033914,0.0002730385125687462,0.994443284656511,2.221454519753059e-05,256,1024,768,adam,2.8733051558560983e-05,0.926208269448376,0.08386614700941339,1.0,2.826125976755969
18,0.00033725629520546714,0.00033725629520546714,0.00022479490617115515,0.993789248487043,1.5693857236566403e-05,256,1024,768,adam,4.171430962194581e-05,0.9304885332395784,0.08016449703476239,1.0,2.0175327851328655
19,0.001006216263400238,0.001006216263400238,0.0008024104135984089,0.9943266620743711,3.7034707226762055e-05,256,1024,768,adamw,9.292477180303224e-05,0.8805769338611774,0.0844891722703799,1.0,13.669829380468638
20,0.00013064050445022742,0.00013064050445022742,8.489380225000787e-05,0.9926614249092591,6.844560183378624e-05,256,1024,768,adam,1.647348670453176e-05,0.9225451623765661,0.02753599079954791,1.0,2.300687292078005
21,0.00011964307627603111,0.00011964307627603111,4.71574548555509e-05,0.9918520153967947,3.177654990921999e-05,256,1024,768,adam,8.30859741080671e-05,0.8896193280010802,0.042141381301856726,1.0,0.37350554161163574
22,0.00043868713011791004,0.00043868713011791004,0.00033354806703444616,0.9943514939278714,2.4549763701438116e-05,128,768,768,adam,2.9502719757501273e-06,0.9298477546100035,0.16475272453967893,1.0,5.373771135040758
23,0.0007544500743467732,0.0007544500743467732,0.0004542036462225951,0.9947839820429977,1.6957640361976787e-05,256,768,768,adam,7.768559386845214e-06,0.9093853776817064,0.1297018252541731,1.0,3.5498753801381686
24,0.0013331247025215596,0.0013331247025215596,0.0008717209842870943,0.9941604629145416,1.4440785565647884e-05,256,768,768,adam,1.0569549424860102e-05,0.9031229718280208,0.09129192625207924,1.0,10.116676441899392
25,0.0002712604065830293,0.0002712604065830293,0.00016077123455033871,0.9943963437404648,1.708759831400628e-05,256,1024,768,adam,1.724877614888154e-05,0.9353850220682401,0.13286628564196362,1.0,1.9788782988545417
26,0.0005735885655223384,0.0005735885655223384,0.0003640501821791986,0.9944056230120358,1.2951161494083556e-05,256,768,128,adam,5.54139317244003e-06,0.91801390769812,0.1647682671969562,1.0,3.1194774132288083
27,0.001465820169711738,0.001465820169711738,0.0010723287152359263,0.9936734971980086,3.0114166434548374e-05,256,768,768,adam,2.1126273462159642e-05,0.8528658018897066,0.09704350796726077,1.0,9.30867252265401
28,0.000791181570729043,0.000791181570729043,0.0006105929620389361,0.9942508160095578,7.369042628989038e-05,256,1024,768,adamw,2.271151440826049e-06,0.8826615328992768,0.16830133259019697,1.0,1.5778280653611798
29,0.0009600381456204567,0.0009600381456204567,0.0005461329504364182,0.9944128547448096,2.1035381414364953e-05,128,256,768,adam,5.442126535971822e-06,0.9030768003059483,0.13112648368312002,1.0,3.964459790973868
30,0.0005750228128097825,0.0005750228128097825,0.0004063582324306481,0.9932530982747176,0.000149509468552059,512,768,128,adam,1.1431146690026094e-05,0.9400946326022042,0.07035987195034447,1.0,24.088326172459315
31,0.0005235245021284452,0.0005235245021284452,0.00029615182065754195,0.9926722725084197,4.303195728845496e-05,256,1024,768,adam,5.887353331985384e-05,0.8685467812596078,0.10313445787764865,1.0,0.5775432391646673
32,0.0009356934146531166,0.0009356934146531166,0.000597168615196914,0.9944190627081846,2.0303824522901732e-05,128,256,768,adam,4.708186118383245e-06,0.901513420621237,0.12808010441257603,1.0,3.411124153526878
33,0.0005319504571989496,0.0005319504571989496,0.0003395758265676566,0.9942600952811288,1.7226317287913446e-05,128,256,768,adam,2.193511869712463e-06,0.9203777712907365,0.13348211770239254,1.0,2.87893183791248
34,0.0004962583927791153,0.0004962583927791153,0.000313685109464546,0.9935604251352727,2.8699322124145484e-05,128,256,768,adam,4.96043654889679e-06,0.9022803024480911,0.19819854738528186,1.0,0.9151141110715285
35,0.0008261735918570479,0.0008261735918570479,0.0005319997619637111,0.9940184203560556,1.3693858291893247e-05,128,256,768,adamw,3.6065750820985162e-06,0.9123787031357402,0.12377342276821264,1.0,4.541114779346601
36,0.0013992403566636202,0.0013992403566636202,0.0010380487667343277,0.9943696386067884,3.6623638897285105e-05,64,256,768,adam,2.3224651745713494e-06,0.8930357289596809,0.11119380606936903,1.0,7.044726430252177
37,0.00031478007945364355,0.00031478007945364355,0.000186572253369377,0.9937631750408681,4.8279975948414094e-05,256,256,768,adam,1.1651483729068278e-05,0.9289772201368771,0.06750038801657537,1.0,1.5731055040339783
38,0.0007904091554520018,0.0007904091554520018,0.0005203134656767361,0.9941638609576522,1.9908049940467668e-05,512,512,768,adam,6.909539413095389e-06,0.9102449229079551,0.17529778146482677,1.0,3.7031494216842216
39,0.00013013746370826737,0.00013013746370826737,9.874424922600156e-05,0.9870875015269411,2.7050655692795046e-05,256,768,256,adamw,0.00016970424579953571,0.8724117364737802,0.13827237011748159,1.0,0.04477321470743551
40,0.0003695225807531044,0.0003695225807531044,0.00025149719957573706,0.9935759994995291,6.488313206077099e-05,64,256,768,adam,4.2669877325800794e-06,0.9407276473848681,0.15816821909484932,1.0,6.843755799817412
41,0.0009072701977465743,0.0009072701977465743,0.0005896645903887958,0.992692660767083,0.0003790194964562441,128,512,768,adam,1.6454137508269746e-06,0.896551085371586,0.12065921275011326,1.0,2.381219977346345
42,0.0014601880854324563,0.0014601880854324563,0.0009394531297391352,0.9942810498803104,1.856437075105539e-05,128,256,768,adam,5.361657743079488e-06,0.8805028494740191,0.12670145110085435,1.0,3.4333868429632264
43,0.0011942056248650476,0.0011942056248650476,0.0007229374262616274,0.9914718266503117,2.1473633863696847e-05,128,256,768,adam,0.0008273845285120896,0.9070659551613575,0.10029739519970463,1.0,5.444663776044763
44,0.0006657782439284741,0.0006657782439284741,0.0004239646353923916,0.9941596569684192,1.008040759888355e-05,128,256,768,adam,7.375057772049372e-06,0.9206199379111782,0.11161930939399056,1.0,4.35339019578539
45,0.0011904166996633645,0.0011904166996633645,0.0007420026909418498,0.9938686015066054,1.2236820643380481e-05,128,256,768,adam,3.158245605499215e-06,0.9109285729096753,0.139624854330225,1.0,9.911455135534451
46,0.0019425235564273981,0.0019425235564273981,0.001254341856110841,0.9942067285784313,2.2633320563305587e-05,512,768,128,adam,2.4936708768055697e-05,0.7962926152362259,0.1577701236018121,1.0,1.569179940091442
47,0.0008800202790382613,0.0008800202790382613,0.0005230827731793397,0.9920861318541797,3.422699971865764e-05,256,256,256,adam,1.32052216332916e-05,0.7520972398144102,0.05657294945097584,1.0,2.4130939567213283
48,0.00041509517513483506,0.00041509517513483506,0.0002836100181070109,0.9930041480522156,0.000967382256682237,64,1024,768,adamw,3.747345923627024e-05,0.8988001438359835,0.11639574094055907,1.0,0.7517571097911524
49,0.0004104047333830661,0.0004104047333830661,0.00029177682835658823,0.9942165741905209,4.3636507163456306e-05,128,768,768,adam,1.6822568446969763e-06,0.9271361078279591,0.13005878163047868,1.0,4.092149272773026
50,0.00018102161440170127,0.00018102161440170127,9.52831728682213e-05,0.9899742480609809,1.573611371195351e-05,256,512,768,adam,0.000487832199201982,0.9460442211043292,0.09063574544822929,1.0,1.335028082300644
